IlmnID	Strand	UCSC_RefGene_Name	UCSC_RefGene_Accession	class
cg27601906	R	GEM;GEM	NM_005261;NM_181702	Enhancer
cg16661209	F			Enhancer
cg00459816	R	ERBB2;ERBB2	NM_001005862;NM_004448	Enhancer
cg13341982	R			Enhancer
cg24908413	R			Enhancer
cg24690709	F	DAPP1	NM_014395	Enhancer
cg00449021	F			Enhancer
cg26195358	R	NPAS3;NPAS3;NPAS3;NPAS3	NM_001164749;NM_173159;NM_001165893;NM_022123	Enhancer
cg15867626	F			Enhancer
cg24612707	R	C7orf68;C7orf68	NM_001098786;NM_013332	Enhancer
cg15944060	F			Enhancer
cg04874103	F			Enhancer
cg05755899	R	TBCD;ZNF750	NM_005993;NM_024702	Enhancer
cg01636575	R	HS3ST3A1	NM_006042	Enhancer
cg13624631	R	DHRS7	NM_016029	Enhancer
cg03338740	F	AUTS2;AUTS2	NM_015570;NM_001127231	Enhancer
cg24927687	F	ACOT7;ACOT7;ACOT7;ACOT7	NM_181864;NM_181865;NM_007274;NM_181866	Enhancer
cg24465592	R			Enhancer
cg21432062	F			Enhancer
cg15805490	R			Enhancer
cg05037609	R			Enhancer
cg08034070	R			Enhancer
cg09107344	F	RARG;RARG	NM_001042728;NM_000966	Enhancer
cg06588802	F			Enhancer
cg18523886	R			Enhancer
cg22334632	R	TMEM160	NM_017854	Enhancer
cg08621168	R	LYN;LYN	NM_001111097;NM_002350	Enhancer
cg12534147	F			Enhancer
cg14114546	R	LHFPL2	NM_005779	Enhancer
cg11821865	R			Enhancer
cg00324438	F			Enhancer
cg08696032	F	C7orf50;C7orf50;C7orf50	NM_001134395;NM_032350;NM_001134396	Enhancer
cg08872738	R			Enhancer
cg03251454	F			Enhancer
cg06431347	F	SH3BP4	NM_014521	Enhancer
cg01981354	R	RNF170;RNF170;RNF170;RNF170;RNF170;RNF170	NM_001160223;NR_027668;NM_001160224;NM_030954;NM_001160225;NR_027669	Enhancer
cg03195377	F			Enhancer
cg16313807	R	HSBP1L1	NM_001136180	Enhancer
cg10550882	R			Enhancer
cg01882871	R			Enhancer
cg11958644	R	RAPGEF6;RAPGEF6;RAPGEF6;RAPGEF6;RAPGEF6;RAPGEF6	NM_001164388;NM_001164386;NM_001164390;NM_001164389;NM_001164387;NM_016340	Enhancer
cg21212139	F			Enhancer
cg07609780	F			Enhancer
cg15666066	F			Enhancer
cg11900328	R			Enhancer
cg06830360	R			Enhancer
cg02596779	R	RNF130	NM_018434	Enhancer
cg05285917	F	MUC2	NM_002457	Enhancer
cg15026265	F			Enhancer
cg07784054	F	SAPS2	NM_014678	Enhancer
cg20215622	F	ERBB4;ERBB4	NM_005235;NM_001042599	Enhancer
cg22990967	R			Enhancer
cg25608547	R	LAMA2;LAMA2	NM_001079823;NM_000426	Enhancer
cg06707081	F	GATA4	NM_002052	Enhancer
cg17580614	F	ADORA2B	NM_000676	Enhancer
cg20769856	F			Enhancer
cg12897164	R	FBXO32;FBXO32	NM_148177;NM_058229	Enhancer
cg23405152	F			Enhancer
cg13460467	R			Enhancer
cg08623810	F	NRXN2;NRXN2	NM_138732;NM_015080	Enhancer
cg02876925	R	SEPT11	NM_018243	Enhancer
cg21184951	R	HDAC4	NM_006037	Enhancer
cg06768944	R			Enhancer
cg23227462	F			Enhancer
cg03223172	F			Enhancer
cg10059959	R	PAX5	NM_016734	Enhancer
cg10138338	F			Enhancer
cg05894801	F			Enhancer
cg04184143	F			Enhancer
cg16151960	F	PHF15	NM_015288	Enhancer
cg06284244	F	YES1	NM_005433	Enhancer
cg01986630	F	FTO	NM_001080432	Enhancer
cg05062178	R	ITGB5	NM_002213	Enhancer
cg05886811	R	RBM24	NM_001143942	Enhancer
cg04958411	F			Enhancer
cg12019801	F	ZNF516	NM_014643	Enhancer
cg13670316	F	PCSK5	NM_006200	Enhancer
cg03959186	F			Enhancer
cg13304638	R	TBCD	NM_005993	Enhancer
cg26465837	R	HDAC9;HDAC9;HDAC9;HDAC9;HDAC9	NM_178425;NM_178423;NM_058177;NM_058176;NM_014707	Enhancer
cg27640794	R	PALLD;PALLD;PALLD	NM_001166109;NM_016081;NM_001166108	Enhancer
cg04625615	R	ITPKA	NM_002220	Enhancer
cg24341911	F			Enhancer
cg21210409	F			Enhancer
cg25332717	R	FHL2	NM_201557	Enhancer
cg10385692	R			Enhancer
cg16015295	F	RPTOR;RPTOR	NM_001163034;NM_020761	Enhancer
cg24343361	F	FAM19A5	NM_001082967	Enhancer
cg04658679	R			Enhancer
cg26107890	R	SLC12A8	NM_024628	Enhancer
cg02352281	R			Enhancer
cg26240939	F	LYRM1;LYRM1;LYRM1	NM_001128301;NM_001128302;NM_020424	Enhancer
cg03717364	R			Enhancer
cg05869699	R	TSPAN14;TSPAN14	NM_030927;NM_001128309	Enhancer
cg27282397	F			Enhancer
cg20697464	R	TNS1	NM_022648	Enhancer
cg20955693	R			Enhancer
cg06638787	R			Enhancer
cg15153141	F	ATG10;ATG10	NM_031482;NM_001131028	Enhancer
cg09183742	F	COL11A1;COL11A1;COL11A1;COL11A1	NM_080629;NM_080630;NM_001168249;NM_001854	Enhancer
cg24770158	R	ODF4	NM_153007	Enhancer
cg12949461	F			Enhancer
cg04050824	F			Enhancer
cg11732301	R			Enhancer
cg12700319	R			Enhancer
cg16847428	F			Enhancer
cg13602461	F			Enhancer
cg25826463	F	NFIC;NFIC	NM_005597;NM_205843	Enhancer
cg26023303	F			Enhancer
cg00665106	F			Enhancer
cg17961535	F			Enhancer
cg21493727	F			Enhancer
cg00648184	R	MARCH10;MARCH10	NM_001100875;NM_152598	Enhancer
cg04467320	R			Enhancer
cg03827689	F			Enhancer
cg23898497	R	PVT1	NR_003367	Enhancer
cg19546012	F	C19orf21	NM_173481	Enhancer
cg22077197	F	HDAC4	NM_006037	Enhancer
cg11481582	R			Enhancer
cg27395342	R	DLC1;DLC1	NM_182643;NM_024767	Enhancer
cg04739880	F	ANKS1A	NM_015245	Enhancer
cg09427944	R			Enhancer
cg11273176	F	KCNK3	NM_002246	Enhancer
cg01413354	R	RALGDS	NM_001042368	Enhancer
cg16881960	F			Enhancer
cg08632388	F			Enhancer
cg18123948	F	GATA4	NM_002052	Enhancer
cg08132858	R			Enhancer
cg13685129	F			Enhancer
cg03297163	F			Enhancer
cg13424229	F	CPA3	NM_001870	Enhancer
cg26733975	R			Enhancer
cg00213123	F	CYP1A1	NM_000499	Enhancer
cg23995143	R			Enhancer
cg06885823	R			Enhancer
cg11704528	F			Enhancer
cg02768671	F			Enhancer
cg01531431	F	PPDPF	NM_024299	Enhancer
cg07121900	F			Enhancer
cg00852033	R	ZNF598	NM_178167	Enhancer
cg10466548	F			Enhancer
cg21211730	F	CBLC;CBLC	NM_012116;NM_001130852	Enhancer
cg11510586	R			Enhancer
cg07472953	R	CSF3;CSF3;CSF3	NM_172220;NM_000759;NM_172219	Enhancer
cg25404375	F	IGF1R	NM_000875	Enhancer
cg14377171	F			Enhancer
cg08867471	R			Enhancer
cg06399735	R	PSD3	NM_015310	Enhancer
cg17086773	R			Enhancer
cg25011475	F	BMPR1A	NM_004329	Enhancer
cg00107982	F	ELFN2	NM_052906	Enhancer
cg10824354	R			Enhancer
cg19129842	R			Enhancer
cg27134139	F			Enhancer
cg21155852	R	MAD1L1;MAD1L1;MAD1L1	NM_003550;NM_001013837;NM_001013836	Enhancer
cg08141395	R	MAML2	NM_032427	Enhancer
cg09263516	F			Enhancer
cg16534399	R			Enhancer
cg03006477	R	CD109;CD109;CD109	NM_001159587;NM_001159588;NM_133493	Enhancer
cg19120389	R			Enhancer
cg15541170	F			Enhancer
cg13393585	R			Enhancer
cg16265553	R	ITPKB	NM_002221	Enhancer
cg09349128	R			Enhancer
cg11216064	F			Enhancer
cg06416764	R	HAS1	NM_001523	Enhancer
cg03922381	R			Enhancer
cg22367310	R			Enhancer
cg19128723	R	OBFC1	NM_024928	Enhancer
cg26507988	R	CCDC57	NM_198082	Enhancer
cg16242615	F	ZBTB7A	NM_015898	Enhancer
cg15496956	R			Enhancer
cg09160589	R	LITAF;LITAF;LITAF;LITAF	NM_001136473;NM_001136472;NR_024320;NM_004862	Enhancer
cg15162330	R	LIMCH1;LIMCH1;LIMCH1	NM_014988;NM_001112718;NM_001112717	Enhancer
cg25061682	F			Enhancer
cg16919680	F			Enhancer
cg11823511	F	BARHL2	NM_020063	Enhancer
cg01124539	F			Enhancer
cg13223806	F			Enhancer
cg14630933	R	TNXB	NM_019105	Enhancer
cg11388320	F	PRDM8;PRDM8	NM_020226;NM_001099403	Enhancer
cg07363543	R			Enhancer
cg07663572	F	DIP2B	NM_173602	Enhancer
cg04017512	F			Enhancer
cg17411016	F			Enhancer
cg26686975	F	MLL2	NM_003482	Enhancer
cg06244240	F			Enhancer
cg13636014	F			Enhancer
cg06792340	F			Enhancer
cg17586094	R			Enhancer
cg06913958	F	BCL10	NM_003921	Enhancer
cg12379463	R	ZNF827	NM_178835	Enhancer
cg19571293	F	CNN2;CNN2	NM_004368;NM_201277	Enhancer
cg03705571	R	ARHGEF10	NM_014629	Enhancer
cg16030113	R			Enhancer
cg15124303	F	SLC9A3	NM_004174	Enhancer
cg10308629	R	BPGM;BPGM	NM_001724;NM_199186	Enhancer
cg00659077	F	HSBP1L1	NM_001136180	Enhancer
cg24459409	R	CCDC61	NM_001080402	Enhancer
cg21454485	R	CD84	NM_003874	Enhancer
cg24936500	F	EFHD1;EFHD1	NR_027663;NM_025202	Enhancer
cg03290400	R	SIM1	NM_005068	Enhancer
cg05676400	R			Enhancer
cg25018049	R	CSRP1;CSRP1	NM_004078;NM_001144773	Enhancer
cg00845204	F			Enhancer
cg05344295	R			Enhancer
cg24751551	F	KCNJ15;KCNJ15	NM_002243;NM_170736	Enhancer
cg08035323	R			Enhancer
cg04230438	F	TPPP	NM_007030	Enhancer
cg22412747	R	PLB1;PLB1	NM_001170585;NM_153021	Enhancer
cg17809353	R			Enhancer
cg22062741	F	ARHGEF10	NM_014629	Enhancer
cg01210663	F	FBP1;FBP1	NM_000507;NM_001127628	Enhancer
cg12686314	R	MYOF;MYOF	NM_133337;NM_013451	Enhancer
cg13485320	R	SLC22A18AS;SLC22A18	NM_007105;NM_183233	Enhancer
cg07304483	R	TOLLIP	NM_019009	Enhancer
cg18464726	R			Enhancer
cg00816620	R	C1orf25;C1orf26;C1orf26	NM_030934;NM_017673;NM_001105518	Enhancer
cg11027717	R			Enhancer
cg12344862	F	CD8A;CD8A;CD8A;CD8A	NM_001145873;NM_001768;NR_027353;NM_171827	Enhancer
cg13580749	F			Enhancer
cg14184890	F			Enhancer
cg22375663	F			Enhancer
cg10317175	R			Enhancer
cg25898076	R	GPR133	NM_198827	Enhancer
cg09502207	F	TMEM71;TMEM71	NM_001145153;NM_144649	Enhancer
cg02989244	R			Enhancer
cg02347074	F	PAX3;PAX3;PAX3;PAX3;PAX3;PAX3	NM_181458;NM_181461;NM_181459;NM_181460;NM_181457;NM_001127366	Enhancer
cg07082267	R			Enhancer
cg06174407	F	KREMEN1;KREMEN1	NM_001039570;NM_032045	Enhancer
cg04789403	R			Enhancer
cg14534848	F			Enhancer
cg15690542	F	PIP5K1A;PIP5K1A;PIP5K1A;PIP5K1A	NM_001135636;NM_003557;NM_001135637;NM_001135638	Enhancer
cg08056069	F			Enhancer
cg13916835	F	SMG6;SMG6	NM_017575;NM_001170957	Enhancer
cg25510838	F			Enhancer
cg07304175	F	SOX2OT	NR_004053	Enhancer
cg22524951	F			Enhancer
cg07633853	R	FKBP5;FKBP5;FKBP5;FKBP5	NM_001145777;NM_004117;NM_001145776;NM_001145775	Enhancer
cg22890130	R	FNDC3B;FNDC3B	NM_001135095;NM_022763	Enhancer
cg17430214	R	TREM1	NM_018643	Enhancer
cg18288558	R			Enhancer
cg10742523	R			Enhancer
cg23084245	F			Enhancer
cg19358397	F			Enhancer
cg05425699	F	TNS3	NM_022748	Enhancer
cg00820961	F	KCNT1	NM_020822	Enhancer
cg16466652	R	MLLT1	NM_005934	Enhancer
cg03805406	R			Enhancer
cg24712249	R	SYT11	NM_152280	Enhancer
cg10081994	F	LONRF2	NM_198461	Enhancer
cg09334277	R			Enhancer
cg11676353	R	MACF1	NM_012090	Enhancer
cg06112333	F	PTTG1IP	NM_004339	Enhancer
cg17285883	R	ARHGEF10L	NM_018125	Enhancer
cg12921411	R	SYNPO;SYNPO	NM_001166208;NM_001166209	Enhancer
cg16711792	R	TIAM1	NM_003253	Enhancer
cg17786659	R			Enhancer
cg11123644	F	TTLL4	NM_014640	Enhancer
cg03022510	F			Enhancer
cg11834658	R	ECE1;ECE1;ECE1	NM_001397;NM_001113349;NM_001113348	Enhancer
cg23694492	F	TTYH3	NM_025250	Enhancer
cg22460204	F	POU6F2;POU6F2	NM_007252;NM_001166018	Enhancer
cg20074042	F			Enhancer
cg18305652	F	INPP5A	NM_005539	Enhancer
cg15601264	F			Enhancer
cg00220243	F			Enhancer
cg06010459	R	KIF5C	NM_004522	Enhancer
cg19162768	R			Enhancer
cg04567517	R			Enhancer
cg13108304	R	MCF2L;MCF2L	NM_001112732;NM_024979	Enhancer
cg00335219	R			Enhancer
cg01012669	F			Enhancer
cg17581870	F	C7orf50;C7orf50;MIR339;C7orf50	NM_001134395;NM_032350;NR_029898;NM_001134396	Enhancer
cg26755141	F	SIM1	NM_005068	Enhancer
cg02652361	F	MALAT1	NR_002819	Enhancer
cg10591771	R	PIP5K1C	NM_012398	Enhancer
cg11408933	F			Enhancer
cg08297985	R			Enhancer
cg22548088	R	MLLT1	NM_005934	Enhancer
cg13812291	F	IGF1R	NM_000875	Enhancer
cg08286038	R	ZFPM1	NM_153813	Enhancer
cg02508743	R	LYN;LYN	NM_001111097;NM_002350	Enhancer
cg21929473	F			Enhancer
cg26343183	R	GRIA1;GRIA1	NM_000827;NM_001114183	Enhancer
cg09113070	F	ST3GAL5	NM_003896	Enhancer
cg26082368	F			Enhancer
cg07895132	R	SLFN12L	NM_001145027	Enhancer
cg14215105	R	INTS3	NM_023015	Enhancer
cg04452770	R			Enhancer
cg18461635	R	CCDC12	NM_144716	Enhancer
cg25509467	R			Enhancer
cg21787386	F	MLL2	NM_003482	Enhancer
cg12335829	F			Enhancer
cg10966580	R			Enhancer
cg12384236	F	TMPRSS2;TMPRSS2	NM_001135099;NM_005656	Enhancer
cg25522867	R	ABTB2	NM_145804	Enhancer
cg20617957	R			Enhancer
cg06303744	F			Enhancer
cg22834542	R	GRM5;GRM5	NM_000842;NM_001143831	Enhancer
cg04314711	F	RADIL	NM_018059	Enhancer
cg20136855	R	TNFRSF1B	NM_001066	Enhancer
cg20744163	F	ZMIZ1	NM_020338	Enhancer
cg25778661	F			Enhancer
cg22013564	F			Enhancer
cg21777553	F	KLF7	NM_003709	Enhancer
cg19837174	R			Enhancer
cg18734472	R			Enhancer
cg03696370	F	PEBP4	NM_144962	Enhancer
cg10001186	F			Enhancer
cg00142402	F			Enhancer
cg16285447	R	DAD1	NM_001344	Enhancer
cg23756272	F	BCL2	NM_000633	Enhancer
cg09033006	R	C1orf100	NM_001012970	Enhancer
cg04192867	R			Enhancer
cg00901138	F	CHN2	NM_004067	Enhancer
cg24375218	R	SMAD7	NM_005904	Enhancer
cg15374133	R	FAT1	NM_005245	Enhancer
cg23161492	R	ANPEP	NM_001150	Enhancer
cg18396789	F			Enhancer
cg03085949	R			Enhancer
cg09125924	R	PRKAG2;PRKAG2	NM_016203;NM_001040633	Enhancer
cg04156483	R	MORN1	NM_024848	Enhancer
cg25483596	R	PC;PC;PC	NM_022172;NM_000920;NM_001040716	Enhancer
cg15177211	F	POR	NM_000941	Enhancer
cg26027796	R			Enhancer
cg14906455	R			Enhancer
cg23863328	R			Enhancer
cg08319922	R			Enhancer
cg00679184	F			Enhancer
cg08994060	F	PFKFB3	NM_001145443	Enhancer
cg18404706	R	KLHL26	NM_018316	Enhancer
cg19940644	F			Enhancer
cg17104026	F	STK4	NM_006282	Enhancer
cg11784305	F			Enhancer
cg11153071	R	RPTOR;RPTOR	NM_001163034;NM_020761	Enhancer
cg03176917	R			Enhancer
cg05726432	R			Enhancer
cg15497834	F			Enhancer
cg08844698	R			Enhancer
cg06535441	F	PPAP2B;PPAP2B	NM_177414;NM_003713	Enhancer
cg18494672	F			Enhancer
cg05014727	F	PFKFB3	NM_001145443	Enhancer
cg25593309	R			Enhancer
cg18024358	F	MEGF6	NM_001409	Enhancer
cg10944097	F			Enhancer
cg08664568	F	MACF1	NM_012090	Enhancer
cg25824218	F			Enhancer
cg09088153	R			Enhancer
cg17380795	F			Enhancer
cg24540678	F			Enhancer
cg26922854	R			Enhancer
cg05622307	F			Enhancer
cg11035992	R	RPL29P2;DNAH2	NR_002778;NM_020877	Enhancer
cg09516349	F	SSBP4;SSBP4	NM_032627;NM_001009998	Enhancer
cg02478828	R	DGUOK;DGUOK	NM_080916;NM_080918	Enhancer
cg07028733	R			Enhancer
cg02909257	R			Enhancer
cg17837521	F			Enhancer
cg17866352	F	SEPT9;SEPT9	NM_001113491;NM_001113492	Enhancer
cg06194809	F			Enhancer
cg02250258	F			Enhancer
cg01423394	R			Enhancer
cg26233651	R	LRRC8C	NM_032270	Enhancer
cg27295742	R	RNMTL1	NM_018146	Enhancer
cg15036442	F	ONECUT1	NM_004498	Enhancer
cg10817250	F			Enhancer
cg18186672	F	DYSF;DYSF;DYSF;DYSF;DYSF;DYSF;DYSF	NM_001130980;NM_001130981;NM_001130976;NM_001130979;NM_001130977;NM_001130978;NM_003494	Enhancer
cg15467834	R			Enhancer
cg21949194	R			Enhancer
cg12296550	R	HLA-DQB2	NR_003937	Enhancer
cg16481961	F	MIR596	NR_030326	Enhancer
cg06285439	F	NRP2;NRP2;NRP2;NRP2;NRP2	NM_201279;NM_018534;NM_201267;NM_003872;NM_201266	Enhancer
cg01354782	R	ITPR2	NM_002223	Enhancer
cg24667115	F	BACH2;BACH2	NM_021813;NM_001170794	Enhancer
cg03352169	R	SMAD3;SMAD3	NM_005902;NM_001145102	Enhancer
cg19595092	R	SLC39A14;SLC39A14;SLC39A14;SLC39A14	NM_001128431;NM_001135153;NM_015359;NM_001135154	Enhancer
cg03993743	R	SIM2;SIM2	NM_009586;NM_005069	Enhancer
cg17797848	R	MYBPHL	NM_001010985	Enhancer
cg17804886	F	RASA3	NM_007368	Enhancer
cg11225090	F			Enhancer
cg05673882	F	POLK	NM_016218	Enhancer
cg07352859	F			Enhancer
cg24637035	R	CCDC64	NM_207311	Enhancer
cg14422827	F	DMRT2;DMRT2;DMRT2	NM_001130865;NM_181872;NM_006557	Enhancer
cg02250548	F			Enhancer
cg16260424	R			Enhancer
cg06964027	R	MUC2	NM_002457	Enhancer
cg23209990	F	PDGFRA	NM_006206	Enhancer
cg07990843	F			Enhancer
cg23399257	R			Enhancer
cg10467557	R			Enhancer
cg12093519	R			Enhancer
cg09273059	R	HK1;HK1;HK1;HK1;HK1	NM_033500;NM_000188;NM_033498;NM_033497;NM_033496	Enhancer
cg09679923	R	HNF1B;HNF1B	NM_000458;NM_001165923	Enhancer
cg23533254	R	TNIK;TNIK;TNIK;TNIK;TNIK;TNIK;TNIK;TNIK;TNIK	NM_001161563;NM_001161566;NM_001161560;NR_027767;NM_001161565;NM_001161561;NM_015028;NM_001161562;NM_001161564	Enhancer
cg17500228	F	EXOC3	NM_007277	Enhancer
cg26647771	F	NPR3	NM_000908	Enhancer
cg19931491	F	FEZ1	NM_005103	Enhancer
cg04257163	R			Enhancer
cg16314254	R	GALNT2	NM_004481	Enhancer
cg26514961	R	PLXNC1	NM_005761	Enhancer
cg12116192	F	SCARA5	NM_173833	Enhancer
cg05477165	R	HS6ST1	NM_004807	Enhancer
cg14616369	F			Enhancer
cg05588903	R	CRISPLD2	NM_031476	Enhancer
cg25747670	R			Enhancer
cg00849044	F	SCRT1	NM_031309	Enhancer
cg24993443	R	SNRPN;SNRPN;SNRPN;SNRPN	NM_022805;NM_022808;NM_022807;NM_022806	Enhancer
cg27325152	R	SIM2;SIM2	NM_009586;NM_005069	Enhancer
cg20667480	F	TBC1D16	NM_019020	Enhancer
cg26701289	F			Enhancer
cg10346212	R			Enhancer
cg21956614	F			Enhancer
cg17220055	R	HIVEP3;HIVEP3	NM_024503;NM_001127714	Enhancer
cg01803928	F			Enhancer
cg25136631	F	HLA-DQB2	NR_003937	Enhancer
cg10002133	F	NTRK3;NTRK3;NTRK3	NM_001007156;NM_001012338;NM_002530	Enhancer
cg17050756	F	FLJ22536	NR_015410	Enhancer
cg07201215	F	RUNX1	NM_001754	Enhancer
cg04447362	F			Enhancer
cg04903759	F	WDR49	NM_178824	Enhancer
cg08651937	F	PA2G4P4	NR_003284	Enhancer
cg23750514	R	KCNQ1;KCNQ1	NM_000218;NM_181798	Enhancer
cg15170634	F			Enhancer
cg24844000	F	CA4	NM_000717	Enhancer
cg17707487	F	TFDP1;TFDP1	NR_026580;NM_007111	Enhancer
cg13229972	R			Enhancer
cg02926160	R	EPB41L3	NM_012307	Enhancer
cg03966751	R			Enhancer
cg06396724	R	SIX4	NM_017420	Enhancer
cg07218880	R	UPF3A;UPF3A	NM_080687;NM_023011	Enhancer
cg04964781	R	KREMEN2;KREMEN2	NM_024507;NM_172229	Enhancer
cg18006637	F	FAM13A;FAM13A	NM_014883;NM_001015045	Enhancer
cg20458044	F	TMEM49	NM_030938	Enhancer
cg18752527	R	HECW2	NM_020760	Enhancer
cg13153394	R			Enhancer
cg07581623	R	DPYSL2	NM_001386	Enhancer
cg06204755	F			Enhancer
cg17220545	R			Enhancer
cg09501509	F			Enhancer
cg22360318	F	GAS7	NM_201433	Enhancer
cg09599062	F			Enhancer
cg15717275	R			Enhancer
cg22549086	F	PRKCE	NM_005400	Enhancer
cg15521790	F	MAML2	NM_032427	Enhancer
cg01329057	R			Enhancer
cg27503398	F	HRNBP3	NM_001082575	Enhancer
cg26951839	F	LHFPL2	NM_005779	Enhancer
cg23204908	F	SBF2	NM_030962	Enhancer
cg00886780	R			Enhancer
cg00052588	F			Enhancer
cg11343938	R	GXYLT2	NM_001080393	Enhancer
cg27031435	F			Enhancer
cg10935612	R	UBE2QL1	NM_001145161	Enhancer
cg14500300	F			Enhancer
cg08882904	R	NACC1	NM_052876	Enhancer
cg12950030	R			Enhancer
cg01877450	F	BRI3;BRI3	NM_015379;NM_001159491	Enhancer
cg18826274	F			Enhancer
cg00018229	R	TTC13;ARV1;TTC13	NM_001122835;NM_022786;NM_024525	Enhancer
cg23048215	R	ARID3A	NM_005224	Enhancer
cg02861178	F	C20orf94	NM_001009608	Enhancer
cg08042316	F			Enhancer
cg20000812	R			Enhancer
cg15380511	F			Enhancer
cg23199335	R			Enhancer
cg07485198	R			Enhancer
cg18960324	F			Enhancer
cg21526847	R	LRFN5	NM_152447	Enhancer
cg27081634	F	MRGPRF;MRGPRF	NM_001098515;NM_145015	Enhancer
cg26395694	R	ITPR1;ITPR1;ITPR1	NM_002222;NM_001099952;NM_001168272	Enhancer
cg07904452	R			Enhancer
cg06835744	F			Enhancer
cg15332217	F	PRHOXNB	NM_001105577	Enhancer
cg00725356	R	KLF15	NM_014079	Enhancer
cg14590843	F	GDNF	NM_000514	Enhancer
cg06329491	F			Enhancer
cg19853565	R	GNG7	NM_052847	Enhancer
cg04450459	F			Enhancer
cg14205001	R	NOTCH1	NM_017617	Enhancer
cg04171808	F	CD44;CD44;CD44;CD44;CD44	NM_001001389;NM_001001392;NM_000610;NM_001001390;NM_001001391	Enhancer
cg01308151	R			Enhancer
cg23508201	F			Enhancer
cg16720678	R			Enhancer
cg15281710	R			Enhancer
cg24024528	F			Enhancer
cg18174654	R	CD8A;CD8A;CD8A;CD8A	NM_001145873;NM_001768;NR_027353;NM_171827	Enhancer
cg07515989	R			Enhancer
cg16374343	R	ABR;ABR	NM_021962;NM_001159746	Enhancer
cg23731908	F			Enhancer
cg02532538	F			Enhancer
cg26501026	R			Enhancer
cg07908870	R	C3orf59	NM_178496	Enhancer
cg11307565	R	PXN;PXN	NM_001080855;NM_002859	Enhancer
cg04615460	R			Enhancer
cg18465694	F			Enhancer
cg00587042	F			Enhancer
cg02317651	F			Enhancer
cg22533683	F	MIR193A	NR_029710	Enhancer
cg24012811	R	GFRA1	NM_005264	Enhancer
cg10005998	R	DNMBP	NM_015221	Enhancer
cg11224783	F			Enhancer
cg12559179	R	PTPRS;PTPRS;PTPRS;PTPRS	NM_130853;NM_130855;NM_130854;NM_002850	Enhancer
cg17113029	R			Enhancer
cg19839325	R	KLHL26	NM_018316	Enhancer
cg15897368	F	SMOC1;SMOC1	NM_001034852;NM_022137	Enhancer
cg07037032	F	AKR7A3	NM_012067	Enhancer
cg19749898	F	HCCA2	NM_053005	Enhancer
cg23095383	R	PTPRC;PTPRC;PTPRC;PTPRC	NM_080922;NM_002838;NM_080923;NM_080921	Enhancer
cg01289206	R	HCCA2	NM_053005	Enhancer
cg07035022	R	MARCH4	NM_020814	Enhancer
cg08543015	R			Enhancer
cg01061424	F			Enhancer
cg22110158	F	ST14	NM_021978	Enhancer
cg16889945	R	PLK5P	NR_026557	Enhancer
cg18875371	R	C14orf23;C14orf23	NR_026732;NR_026731	Enhancer
cg14283454	F	SMAD7	NM_005904	Enhancer
cg13096433	R			Enhancer
cg20720697	R	MYT1L	NM_015025	Enhancer
cg04368843	F	ADAM33;ADAM33	NM_153202;NM_025220	Enhancer
cg25037165	R	TEAD1	NM_021961	Enhancer
cg25191332	R	IFRD1	NM_001007245	Enhancer
cg04973925	F	SHC4	NM_203349	Enhancer
cg16419235	R	PENK	NM_001135690	Enhancer
cg23510258	R	TBCD	NM_005993	Enhancer
cg02288859	R	KREMEN1;KREMEN1	NM_001039570;NM_032045	Enhancer
cg22705918	F	DNMT3A;DNMT3A;DNMT3A	NM_022552;NM_175630;NM_175629	Enhancer
cg18737081	F	ZMIZ1	NM_020338	Enhancer
cg26706625	F			Enhancer
cg13899017	R	CADM3;CADM3	NM_001127173;NM_021189	Enhancer
cg26048923	R	TRAPPC9;TRAPPC9	NM_001160372;NM_031466	Enhancer
cg24065451	R	ETS1	NM_001143820	Enhancer
cg04242464	F	CCDC85C	NM_001144995	Enhancer
cg24101009	F	PANX1	NM_015368	Enhancer
cg02647929	F	MGRN1;MGRN1;MGRN1;MGRN1	NM_015246;NM_001142291;NM_001142290;NM_001142289	Enhancer
cg02954704	R			Enhancer
cg07296256	R	ATP11A;ATP11A	NM_015205;NM_032189	Enhancer
cg00465247	F			Enhancer
cg00668559	F	NFKBIE	NM_004556	Enhancer
cg09122655	R	NPFFR1	NM_022146	Enhancer
cg11567854	F			Enhancer
cg05133314	R	GPR153	NM_207370	Enhancer
cg01719079	R	C7orf50;C7orf50;C7orf50	NM_001134395;NM_032350;NM_001134396	Enhancer
cg23516634	F			Enhancer
cg22153407	F	GALNT2	NM_004481	Enhancer
cg18162583	F			Enhancer
cg23558337	R	C20orf94	NM_001009608	Enhancer
cg07352054	F			Enhancer
cg23172080	F			Enhancer
cg09153683	R			Enhancer
cg13521002	R	PEBP4	NM_144962	Enhancer
cg25630514	R	GATA3;GATA3	NM_001002295;NM_002051	Enhancer
cg01695620	R			Enhancer
cg09601514	F	MARCO	NM_006770	Enhancer
cg19629631	R	MAD1L1;MAD1L1;MAD1L1	NM_003550;NM_001013837;NM_001013836	Enhancer
cg17866373	F			Enhancer
cg04901835	R	SLC2A5;SLC2A5;SLC2A5	NM_003039;NM_001135585;NR_024180	Enhancer
cg04362096	F	ASAM	NM_024769	Enhancer
cg12338097	R	ZNF521	NM_015461	Enhancer
cg18030453	F	LARS2	NM_015340	Enhancer
cg03966785	R	PDGFRA	NM_006206	Enhancer
cg17161048	R			Enhancer
cg16223079	F	PPCDC	NM_021823	Enhancer
