IlmnID	Strand	UCSC_RefGene_Name	UCSC_RefGene_Accession	class
cg04870460	F	PRKAB2	NM_005399	Promoter
cg23947928	R			Promoter
cg24863791	R	ZNF211;ZNF211;ZNF211;ZNF211	NM_006385;NM_198855;NM_006385;NM_198855	Promoter
cg00719626	R	RASAL3	NM_022904	Promoter
cg02139485	F	LGMN;LGMN	NM_001008530;NM_005606	Promoter
cg13555354	R	DHRS4L2	NM_198083	Promoter
cg17589633	R	ATP2B4;ATP2B4	NM_001001396;NM_001684	Promoter
cg26853536	F	UBC	NM_021009	Promoter
cg23366493	R			Promoter
cg05969659	R	C3orf58;C3orf58	NM_173552;NM_001134470	Promoter
cg22151773	R	INO80C;INO80C	NM_194281;NM_001098817	Promoter
cg05627733	F	WRB;WRB	NM_004627;NM_001146218	Promoter
cg15281283	R	MX2	NM_002463	Promoter
cg01647632	F	HAPLN3	NM_178232	Promoter
cg12883629	R			Promoter
cg19111999	R	VIM	NM_003380	Promoter
cg16394018	R			Promoter
cg14836018	R	TMX1	NM_030755	Promoter
cg26929348	F			Promoter
cg12103742	R			Promoter
cg05417517	F	SNORA39;SNHG11	NR_002972;NR_003239	Promoter
cg00856041	R			Promoter
cg11671913	R			Promoter
cg12753606	F	MYB;MYB;MYB;MYB;MYB;MYB;MYB;MYB	NM_005375;NM_001161657;NM_001161659;NM_001161658;NM_001130173;NM_001161660;NM_001161656;NM_001130172	Promoter
cg26784201	R	MYOZ3;MYOZ3	NM_133371;NM_001122853	Promoter
cg08511651	R	HIST1H1A	NM_005325	Promoter
cg17514766	R	GMFG	NM_004877	Promoter
cg18138826	F	CDC5L	NM_001253	Promoter
cg05934682	F	IL4I1;IL4I1	NM_152899;NM_172374	Promoter
cg04225785	F			Promoter
cg12303813	F	NUAK2	NM_030952	Promoter
cg16037711	F			Promoter
cg19966212	R	CD74;CD74;CD74	NM_004355;NM_001025158;NM_001025159	Promoter
cg06799422	R	MGA;MGA	NM_001164273;NM_001080541	Promoter
cg04659582	R			Promoter
cg10342722	F	SCPEP1	NM_021626	Promoter
cg21725976	F			Promoter
cg00868252	R	MSH5;MSH5;MSH5;MSH5	NM_172165;NM_025259;NM_002441;NM_172166	Promoter
cg03559942	F	ZBTB3	NM_024784	Promoter
cg20484086	F			Promoter
cg23194719	R	SGMS1	NM_147156	Promoter
cg12805727	R	TNKS2	NM_025235	Promoter
cg21397588	R	ATP2B4;ATP2B4	NM_001001396;NM_001684	Promoter
cg19318393	R	CAPN2;CAPN2	NM_001748;NM_001146068	Promoter
cg11237792	R	TTC30A	NM_152275	Promoter
cg10195962	F			Promoter
cg23882545	R	CASP8;CASP8;CASP8;CASP8;CASP8	NM_001080124;NM_033355;NM_033358;NM_001228;NM_001080125	Promoter
cg14962032	R	CASP8;CASP8;CASP8;CASP8;CASP8	NM_001080124;NM_033355;NM_033358;NM_001228;NM_001080125	Promoter
cg12138678	F	EPSTI1;EPSTI1	NM_033255;NM_001002264	Promoter
cg16170006	F	LRRC8C	NM_032270	Promoter
cg17933722	F			Promoter
cg04138976	F	ATPAF1;ATPAF1	NM_001042546;NM_022745	Promoter
cg26329178	F	HPSE2;HPSE2;HPSE2;HPSE2	NM_001166244;NM_001166245;NM_021828;NM_001166246	Promoter
cg10084644	F	STAG3;GPC2	NM_012447;NM_152742	Promoter
cg08198377	F	TMX1	NM_030755	Promoter
cg09582351	R	ERGIC2	NM_016570	Promoter
cg23728447	F	FAM53B	NM_014661	Promoter
cg04689582	R			Promoter
cg02564175	R			Promoter
cg06626599	F	KCNQ4;KCNQ4	NM_004700;NM_172163	Promoter
cg02774935	F	YPEL1	NM_013313	Promoter
cg22284448	F	CENPA;CENPA	NM_001042426;NM_001809	Promoter
cg10583414	R	HDAC7;HDAC7	NM_015401;NM_001098416	Promoter
cg00084643	F	PHAX	NM_032177	Promoter
cg02633924	R	SEPT9;SEPT9;SEPT9	NM_001113492;NM_006640;NM_001113491	Promoter
cg09163369	R	C1orf107	NM_014388	Promoter
cg08625920	F	HEXA;C15orf34	NM_000520;NR_027262	Promoter
cg01889574	R	CD82;CD82	NM_002231;NM_001024844	Promoter
cg01515960	F			Promoter
cg09038676	F	GSTP1	NM_000852	Promoter
cg26312935	F	RNF111	NM_017610	Promoter
cg09731946	R	AGPAT3	NM_020132	Promoter
cg02246055	R	ZFHX3;ZFHX3	NM_001164766;NM_006885	Promoter
cg20349812	F	FOXK1	NM_001037165	Promoter
cg13447502	F			Promoter
cg06376598	F	SSH2	NM_033389	Promoter
cg16908860	R	PPP1R2	NM_006241	Promoter
cg04112626	F	PAQR3	NM_001040202	Promoter
cg24431033	R	TXNL1;TXNL1	NR_024546;NM_004786	Promoter
cg04076766	R	ANKRD53;ANKRD53	NM_024933;NM_001115116	Promoter
cg04829853	F	HAPLN3	NM_178232	Promoter
cg04797170	R			Promoter
cg19147990	R	CDK1;CDC2;CDK1;CDK1;CDK1	NM_001170406;NM_001130829;NM_033379;NM_001170407;NM_001786	Promoter
cg22241593	R	NAGS	NM_153006	Promoter
cg13392078	R	RECK	NM_021111	Promoter
cg16926213	R			Promoter
cg17394649	R	HCG4	NR_002139	Promoter
cg24402880	F	PLAC8;PLAC8;PLAC8;PLAC8	NM_016619;NM_001130715;NM_016619;NM_001130715	Promoter
cg06007331	F	EBAG9;EBAG9	NM_004215;NM_198120	Promoter
cg08120462	F	C15orf42	NM_152259	Promoter
cg24927974	R	DPY19L1	NM_015283	Promoter
cg17888086	F	ZC3H12A	NM_025079	Promoter
cg26996201	R	PAK1;PAK1	NM_002576;NM_001128620	Promoter
cg01464985	R	ZNF512	NM_032434	Promoter
cg07844977	R	SERPINB9	NM_004155	Promoter
cg07751331	F	KIF3C	NM_002254	Promoter
cg17719053	R	TYW3;CRYZ;CRYZ;TYW3;TYW3;CRYZ;CRYZ	NM_001162916;NM_001130042;NM_001130043;NR_027962;NM_138467;NM_001134759;NM_001889	Promoter
cg07795081	F			Promoter
cg00152799	R	TXNL1;TXNL1	NR_024546;NM_004786	Promoter
cg21114334	F	IFITM4P	NR_001590	Promoter
cg12163952	R	CFLAR;CFLAR;CFLAR	NM_001127184;NM_001127183;NM_003879	Promoter
cg22135324	F	NCOA7;NCOA7	NM_001122842;NM_181782	Promoter
cg20517697	R	C14orf43;C14orf43	NM_001043318;NM_194278	Promoter
cg15320998	F	ZNF212	NM_012256	Promoter
cg14608275	F	NCEH1;NCEH1;NCEH1;NCEH1	NM_020792;NM_001146278;NM_001146277;NM_001146276	Promoter
cg02588309	F	TTC33	NM_012382	Promoter
cg09464137	F	HPCAL1;HPCAL1	NM_002149;NM_134421	Promoter
cg19893439	F	OBFC2B	NM_024068	Promoter
cg05044414	F	ABCC5;ABCC5	NM_001023587;NM_005688	Promoter
cg14870223	R	WDR48	NM_020839	Promoter
cg01272599	R	ZNF846	NM_001077624	Promoter
cg15741433	R	HIST1H1A	NM_005325	Promoter
cg11279857	R	FKBP2;FKBP2;FKBP2	NM_004470;NM_057092;NM_001135208	Promoter
cg22194188	R	TEX2	NM_018469	Promoter
cg01819759	F	RNF219	NM_024546	Promoter
cg04259326	F	RCSD1	NM_052862	Promoter
cg04604142	R	LUC7L3;LUC7L3	NM_006107;NM_016424	Promoter
cg24581226	R			Promoter
cg27021181	F	NET1;NET1	NM_001047160;NM_005863	Promoter
cg08627352	F	BCL11A;BCL11A;BCL11A	NM_022893;NM_138559;NM_018014	Promoter
cg24713667	R	C6orf150	NM_138441	Promoter
cg10208821	F	SUPT16H	NM_007192	Promoter
cg02930996	F	B4GALT6	NM_004775	Promoter
cg24596472	F	TOP1MT	NM_052963	Promoter
cg21736592	R	CYTH4	NM_013385	Promoter
cg02320501	F	SSH2	NM_033389	Promoter
cg08846852	F	USP4;USP4;C3orf62	NM_003363;NM_199443;NM_198562	Promoter
cg03735308	R	CCND1	NM_053056	Promoter
cg06022942	F	FLJ45983;GATA3;GATA3;FLJ45983	NR_024256;NM_002051;NM_001002295;NR_024255	Promoter
cg09473745	F			Promoter
cg10381888	F	HLA-L	NR_027822	Promoter
cg09865339	F	GPC2;GPC2;STAG3	NM_152742;NM_152742;NM_012447	Promoter
cg03108070	R	B3GALT4	NM_003782	Promoter
cg10397322	R	UBE2E2	NM_152653	Promoter
cg09903090	R	CCND3;CCND3;CCND3;CCND3	NM_001136017;NM_001760;NM_001136126;NM_001136125	Promoter
cg11489918	F	AHNAK;AHNAK	NM_024060;NM_001620	Promoter
cg07866131	R	TYRO3	NM_006293	Promoter
cg21070272	R	ARL13B;ARL13B	NM_144996;NM_182896	Promoter
cg24348240	R	UBXN11;UBXN11;UBXN11	NM_001077262;NM_145345;NM_183008	Promoter
cg15459780	F	TXNRD1	NM_001093771	Promoter
cg11739675	F	CHST11	NM_018413	Promoter
cg20288565	R	GNG4;GNG4;GNG4	NM_004485;NM_001098721;NM_001098722	Promoter
cg16578742	F	SPEF2;SPEF2	NM_024867;NM_144722	Promoter
cg01885071	F			Promoter
cg16499834	R	RAN	NM_006325	Promoter
cg08538682	R	LXN;LXN;GFM1	NM_020169;NM_020169;NM_024996	Promoter
cg03694580	F	MAD1L1;MAD1L1;MAD1L1	NM_001013837;NM_001013836;NM_003550	Promoter
cg15977816	F	KCNN4;KCNN4	NM_002250;NM_002250	Promoter
cg06580800	F			Promoter
cg22563987	F	TMC8	NM_152468	Promoter
cg00681103	R	CFLAR;CFLAR;CFLAR;CFLAR	NM_001127184;NM_001127183;NM_001127183;NM_003879	Promoter
cg13426079	R	KCNQ4;KCNQ4	NM_004700;NM_172163	Promoter
cg16817070	F			Promoter
cg05245070	F	SLC9A3R1	NM_004252	Promoter
cg05475934	R	APBB1IP;APBB1IP	NM_019043;NM_019043	Promoter
cg18337525	R	RUNX2;RUNX2	NM_001015051;NM_001024630	Promoter
cg16063989	F			Promoter
cg05213896	R	IL4I1;IL4I1	NM_152899;NM_172374	Promoter
cg07217350	F	MAT2B;MAT2B	NM_013283;NM_182796	Promoter
cg16879247	R	SFRS3	NM_003017	Promoter
cg00634714	F	RHBDF2;RHBDF2	NM_001005498;NM_024599	Promoter
cg10070969	R	HIST1H2AM;HIST1H2BO	NM_003514;NM_003527	Promoter
cg26306289	F	NT5C3;NT5C3;NT5C3;NT5C3	NM_001166118;NR_029372;NM_016489;NM_001002010	Promoter
cg09435190	F	TYMP;TYMP;TYMP	NM_001113755;NM_001953;NM_001113756	Promoter
cg08289782	R	POLR3A	NM_007055	Promoter
cg17629322	R	RAN	NM_006325	Promoter
cg10949583	F	FKBP7;FKBP7;PLEKHA3;MIR548N	NM_001135212;NM_181342;NM_019091;NR_031666	Promoter
cg08317263	F	CCDC69	NM_015621	Promoter
cg15078681	R	AMIGO3;RNF123	NM_198722;NM_022064	Promoter
cg11606215	F	PLAC8;PLAC8	NM_001130715;NM_016619	Promoter
cg08634464	R	ZNF57	NM_173480	Promoter
cg03689403	R			Promoter
cg09687907	R	MBD6;DDIT3	NM_052897;NM_004083	Promoter
cg25749254	R	KLF6;KLF6;KLF6;KLF6	NR_027653;NM_001160124;NM_001160125;NM_001300	Promoter
cg11732306	R	HN1;HN1;HN1	NM_001002033;NM_016185;NM_001002032	Promoter
cg16581097	R	MYO1D	NM_015194	Promoter
cg17415033	F			Promoter
cg08588180	R	CMAH;CMAH	NR_002174;NR_027626	Promoter
cg15299835	R	KLC2;RAB1B;KLC2;KLC2;KLC2	NM_001134774;NM_030981;NM_001134776;NM_022822;NM_001134775	Promoter
cg04766529	R	PEX7	NM_000288	Promoter
cg26831148	R	ATP5E;ATP5E;ATP5E	NM_001001977;NM_001001977;NM_006886	Promoter
cg02954111	F	HSPA1B	NM_005346	Promoter
cg15128801	F	GNG12	NM_018841	Promoter
cg06153893	F	TRIM38	NM_006355	Promoter
cg11599718	R	VPS37B	NM_024667	Promoter
cg25618573	F	KLC2;RAB1B;KLC2;KLC2;KLC2	NM_001134774;NM_030981;NM_001134776;NM_022822;NM_001134775	Promoter
cg06065225	F	EFEMP2	NM_016938	Promoter
cg03721058	F	HYAL2;HYAL2	NM_003773;NM_033158	Promoter
cg14951292	F	HMOX2;HMOX2;HMOX2;NMRAL1	NM_001127204;NM_002134;NM_001127206;NM_020677	Promoter
cg03840511	R	CSNK1G1	NM_022048	Promoter
cg02443306	R			Promoter
cg21936179	R	LGTN	NM_006893	Promoter
cg21345949	R	C10orf125;C10orf125	NM_198472;NM_001098483	Promoter
cg11494773	F	UPP1;UPP1	NM_181597;NM_003364	Promoter
cg24520538	F			Promoter
cg02930432	R	RASSF1;RASSF1;RASSF1;RASSF1	NM_170713;NM_170714;NM_007182;NM_170712	Promoter
cg12828018	R	PATL1	NM_152716	Promoter
cg02822963	F	COMMD2	NM_016094	Promoter
cg18772127	R	CMTM7;CMTM7	NM_138410;NM_181472	Promoter
cg10654546	R	OBFC2B	NM_024068	Promoter
cg06928838	R	GSTP1	NM_000852	Promoter
cg04270048	R	TP53INP2	NM_021202	Promoter
cg15380291	F			Promoter
cg23330450	F			Promoter
cg17977250	F	LXN;GFM1	NM_020169;NM_024996	Promoter
cg23211736	F	OMA1	NM_145243	Promoter
cg25987408	R	GEMIN5	NM_015465	Promoter
cg04972384	R	SELS;SELS	NM_203472;NM_018445	Promoter
cg16141056	F			Promoter
cg12265829	F	ADCY4	NM_139247	Promoter
cg03683171	F	PFKFB3	NM_001145443	Promoter
cg22262702	F	TAF4	NM_003185	Promoter
cg19653594	R	SPTBN4;BLVRB	NM_020971;NM_000713	Promoter
cg18337963	F	DGKZ;DGKZ;DGKZ;DGKZ;DGKZ	NM_001105540;NM_201533;NM_001105540;NM_003646;NM_201532	Promoter
cg17287155	F	AHRR	NM_020731	Promoter
cg13979602	R	CCHCR1;CCHCR1;TCF19;TCF19;CCHCR1	NM_001105564;NM_001105563;NM_001077511;NM_007109;NM_019052	Promoter
cg07804711	R	MIR330;EML2;EML2	NR_029886;NM_012155;NM_012155	Promoter
cg00547441	R	IKZF1	NM_006060	Promoter
cg14525473	R	SPON2;SPON2	NM_001128325;NM_012445	Promoter
cg09939079	F	YEATS4	NM_006530	Promoter
cg17782950	F	PIGT	NM_015937	Promoter
cg03339817	R	SFT2D3	NM_032740	Promoter
cg08379897	R	VAMP8	NM_003761	Promoter
cg02600349	F	LOC646851;CBY1;CBY1	NM_001013647;NM_001002880;NM_015373	Promoter
cg00405699	F	ST8SIA4;ST8SIA4	NM_175052;NM_005668	Promoter
cg20618433	F	SPC24	NM_182513	Promoter
cg25526061	R	ADAM8;ADAM8;ADAM8	NM_001164490;NM_001109;NM_001164489	Promoter
cg19362874	R			Promoter
cg17907056	R	MTPAP	NM_018109	Promoter
cg20071949	F	ZC3HC1	NM_016478	Promoter
cg00024396	R	ELOVL5	NM_021814	Promoter
cg22878489	F	B3GALT4	NM_003782	Promoter
cg16449464	F	MAP1D	NM_199227	Promoter
cg23319460	F	TIGD3	NM_145719	Promoter
cg05243389	F	MYEF2	NM_016132	Promoter
cg02473600	R			Promoter
cg15454698	F	SLC6A6;SLC6A6;SLC6A6	NM_001134368;NM_001134367;NM_003043	Promoter
cg00908631	R	CDKN2C	NM_001262	Promoter
cg04983296	F	PAQR3	NM_001040202	Promoter
cg24310133	F	SLC37A3;SLC37A3	NM_032295;NM_207113	Promoter
cg07765621	F	COL23A1	NM_173465	Promoter
cg09216236	F			Promoter
cg27527108	R			Promoter
cg20775840	R	G3BP1;G3BP1	NM_198395;NM_005754	Promoter
cg08856118	F	ANKRD26	NM_014915	Promoter
cg18257574	R			Promoter
cg03415695	R	LOC100271722	NR_027036	Promoter
cg01869229	F	TOP1MT	NM_052963	Promoter
cg02306493	F	FARSA	NM_004461	Promoter
cg04011247	R	BCAT1;BCAT1	NM_005504;NM_005504	Promoter
cg08972954	R	ITK	NM_005546	Promoter
cg19235339	F	RNLS;RNLS	NM_001031709;NM_018363	Promoter
cg07693270	R	RPL39L	NM_052969	Promoter
cg12373982	R			Promoter
cg12276513	R	CHD5	NM_015557	Promoter
cg09683562	R	RNF135;RNF135	NM_197939;NM_032322	Promoter
cg03954667	R	ETV6	NM_001987	Promoter
cg05045343	R	C2orf62	NM_198559	Promoter
cg03762694	R	SGK1;SGK1	NM_001143676;NM_001143677	Promoter
cg01538305	R			Promoter
cg08991742	R	ARHGAP25;ARHGAP25;ARHGAP25;ARHGAP25;ARHGAP25;ARHGAP25	NM_014882;NM_001007231;NM_014882;NM_001166276;NM_001166276;NM_001166277	Promoter
cg24948962	R	EMILIN2	NM_032048	Promoter
cg24808901	F	RWDD3;RWDD3	NM_001128142;NM_015485	Promoter
cg03885646	R	SSR3	NM_007107	Promoter
cg06237608	F	CHD2;CHD2;CHD2;CHD2	NM_001042572;NM_001042572;NM_001271;NM_001271	Promoter
cg09305680	R	UTP23	NM_032334	Promoter
cg13066043	R	RIPK3	NM_006871	Promoter
cg08016802	R	ZP3;ZP3;SRCRB4D	NM_007155;NM_007155;NM_080744	Promoter
cg13978689	R	CD84	NM_003874	Promoter
cg19611616	R	STK38L	NM_015000	Promoter
cg09629914	F	GSTO2	NM_183239	Promoter
cg25151532	R	HYI	NM_031207	Promoter
cg27496884	R			Promoter
cg24508713	R	ZBTB12	NM_181842	Promoter
cg20290983	F	MRPS18A	NM_018135	Promoter
cg04716530	F	ITGAL;ITGAL	NM_002209;NM_001114380	Promoter
cg15803221	F	RARA;RARA;RARA	NM_001145302;NM_000964;NM_001145301	Promoter
cg06946838	F	MDFIC;MDFIC;MDFIC	NM_001166346;NM_199072;NM_001166345	Promoter
cg13508904	F	SPTAN1;SPTAN1	NM_003127;NM_001130438	Promoter
cg21736411	F	WRB;WRB	NM_004627;NM_001146218	Promoter
cg20912066	R	ALKBH8	NM_138775	Promoter
cg05894970	F	CDGAP	NM_020754	Promoter
cg00779924	R	FLJ45983;FLJ45983	NR_024256;NR_024255	Promoter
cg05658236	F	MGC12982	NR_026878	Promoter
cg04614173	F	SYNGAP1	NM_006772	Promoter
cg10770076	R	TMEM45A	NM_018004	Promoter
cg16342298	F	FOXD2;FOXD2	NM_004474;NM_004474	Promoter
cg01168851	R	BTG3;BTG3	NM_001130914;NM_006806	Promoter
cg19160520	F	ITPKB	NM_002221	Promoter
cg11831003	F	TRIM6-TRIM34;TRIM34;TRIM34;TRIM34	NM_001003819;NM_021616;NM_130389;NM_001003827	Promoter
cg14766620	F			Promoter
cg27485223	F	ATXN7L1	NM_020725	Promoter
cg00448752	R			Promoter
cg02567488	R	PSMB9;PSMB9;TAP1	NM_002800;NM_148954;NM_000593	Promoter
cg20536512	R	MYL12A	NM_006471	Promoter
cg25266880	R	MYO15B	NR_003587	Promoter
cg07137955	R			Promoter
cg09447808	R	SLC39A8;SLC39A8;SLC39A8	NM_001135147;NM_001135146;NM_022154	Promoter
cg02014107	R	DLX2	NM_004405	Promoter
cg21228500	F			Promoter
cg06935979	F	KIAA1383	NM_019090	Promoter
cg21388327	F	HSPC157;HSPC157	NR_023919;NR_023918	Promoter
cg15140703	R	STAG3;GPC2	NM_012447;NM_152742	Promoter
cg07448319	F	ZNF620;ZNF620	NR_024114;NM_175888	Promoter
cg19533294	R	AFF1	NM_001166693	Promoter
cg10927178	F	RAB22A;PPP4R1L	NM_020673;NR_003505	Promoter
cg09307468	F	PLAGL1;PLAGL1	NM_001080955;NM_001080951	Promoter
cg02133557	R	DIDO1;DIDO1;DIDO1	NM_022105;NM_080797;NM_033081	Promoter
cg13976366	R	TRIM21;TRIM21	NM_003141;NM_003141	Promoter
cg21300072	R	GPR19	NM_006143	Promoter
cg02566978	R	CSK;CSK	NM_004383;NM_001127190	Promoter
cg05200628	F	CD48	NM_001778	Promoter
cg22022881	R			Promoter
cg04069951	F	CD81	NM_004356	Promoter
cg05256304	R	SIK3	NM_025164	Promoter
cg20773651	R	ZNF788	NR_027049	Promoter
cg05937873	F	FLOT1	NM_005803	Promoter
cg20415170	R	ELL2	NM_012081	Promoter
cg21167643	F	CAPN2;CAPN2	NM_001748;NM_001146068	Promoter
cg27372920	R	FST;FST	NM_006350;NM_013409	Promoter
cg06427514	F	KCNH4	NM_012285	Promoter
cg11430077	R	GATA3;GATA3	NM_001002295;NM_002051	Promoter
cg01060409	F	RAN	NM_006325	Promoter
cg22444720	F	NCOA7;NCOA7	NM_001122842;NM_181782	Promoter
cg20716209	F	STAT3;STAT3;STAT3	NM_213662;NM_003150;NM_139276	Promoter
cg06374766	R	GPR157	NM_024980	Promoter
cg22193726	R	PTPN11	NM_002834	Promoter
cg20922821	R	CRADD	NM_003805	Promoter
cg17543123	R	PLEKHF1	NM_024310	Promoter
cg27638815	F	CYP4F22	NM_173483	Promoter
cg20661176	R	CDCA7L;CDCA7L;CDCA7L	NM_001127370;NM_001127371;NM_018719	Promoter
cg09862733	R	PPFIA3	NM_003660	Promoter
cg10817887	R	RAB37;RAB37;RAB37;RAB37;RAB37	NM_001163989;NM_001163990;NM_175738;NM_001163989;NM_001006638	Promoter
cg14530382	R	SH2D3A	NM_005490	Promoter
cg23596567	F	ZNF18	NM_144680	Promoter
cg23489273	F	HLA-A	NM_002116	Promoter
cg04482110	R	TMEM106A	NM_145041	Promoter
cg17367616	F	ARNTL2	NM_020183	Promoter
cg01645295	R	DIDO1;DIDO1;DIDO1	NM_022105;NM_080797;NM_033081	Promoter
cg25406755	R	TFIP11;TFIP11	NM_001008697;NM_012143	Promoter
cg01639032	R	HSPA1A;HSPA1L	NM_005345;NM_005527	Promoter
cg12976582	R	HYAL2;HYAL2	NM_003773;NM_033158	Promoter
cg05928448	F			Promoter
cg00363845	F	ANO8	NM_020959	Promoter
cg07116010	R			Promoter
cg23037321	R	MR1	NM_001531	Promoter
cg04064054	R	PIGQ;NHLRC4;PIGQ	NM_004204;NM_176677;NM_148920	Promoter
cg04998634	R	KLF16	NM_031918	Promoter
cg01591025	F	OSBPL3;OSBPL3;OSBPL3;OSBPL3	NM_015550;NM_145322;NM_145320;NM_145321	Promoter
cg13840520	F	IL16;IL16	NM_172217;NM_004513	Promoter
cg13762612	F			Promoter
cg12693595	R	STAT6	NM_003153	Promoter
cg02756107	R	TRIM4;TRIM4	NM_033091;NM_033017	Promoter
cg22018083	R	NAPSA	NM_004851	Promoter
cg04669895	F			Promoter
cg03712758	R	SIAH1;SIAH1	NM_001006610;NM_003031	Promoter
cg06157318	F	APBB1IP	NM_019043	Promoter
cg11468363	F	AFF1	NM_001166693	Promoter
cg15001381	R	AXIN1;AXIN1	NM_181050;NM_003502	Promoter
cg16901082	F	DPYSL2;DPYSL2	NM_001386;NM_001386	Promoter
cg00873919	R	SLMAP	NM_007159	Promoter
cg23752828	F	DCTN2	NM_006400	Promoter
cg04293307	F	AXIN2	NM_004655	Promoter
cg23708717	F	CCDC11	NM_145020	Promoter
cg22813622	R	FANCI;FANCI	NM_001113378;NM_018193	Promoter
cg15246590	F	CYTH2;CYTH2	NM_004228;NM_017457	Promoter
cg06384763	R	ZNF788	NR_027049	Promoter
cg21052656	R	AIP	NM_003977	Promoter
cg26418880	F	CD63;CD63	NM_001040034;NM_001780	Promoter
cg08523384	R	NDFIP1	NM_030571	Promoter
cg04358214	F	C16orf70	NM_025187	Promoter
cg14804000	F	RNF135;RNF135	NM_032322;NM_197939	Promoter
cg10883038	F	DENND2C	NM_198459	Promoter
cg07436418	F	CES8	NM_173815	Promoter
cg05133205	R	PPT2;PPT2	NM_138717;NM_005155	Promoter
cg08380539	R	CTBS	NM_004388	Promoter
cg05567646	R	COQ3	NM_017421	Promoter
cg13563728	R	TBC1D2	NM_018421	Promoter
cg03271650	R	ACSL5;ACSL5;ACSL5	NM_016234;NM_203379;NM_203380	Promoter
cg21871883	R	C21orf49;C21orf66;C21orf66;C21orf66;C21orf49	NR_024623;NM_013329;NM_016631;NR_027873;NR_024622	Promoter
cg05339414	R			Promoter
cg12863693	R	NMB;NMB	NM_205858;NM_021077	Promoter
cg23831021	F	ATP5E;ATP5E	NM_001001977;NM_006886	Promoter
cg19657198	R	FLJ45983;FLJ45983	NR_024256;NR_024255	Promoter
cg02152351	F	SLC35B3;SLC35B3;SLC35B3	NM_015948;NM_001142540;NM_001142541	Promoter
cg12031863	R	C16orf5	NM_013399	Promoter
cg18723553	R	GPSM3	NM_022107	Promoter
cg08374799	R	ITGB7	NM_000889	Promoter
cg22336806	R	SERPINB9	NM_004155	Promoter
cg03096975	R	MIR330;EML2	NR_029886;NM_012155	Promoter
cg20758982	R	C6orf150	NM_138441	Promoter
cg13373406	R	G3BP1;G3BP1	NM_198395;NM_005754	Promoter
cg12899157	F	TGIF1;TGIF1;TGIF1;TGIF1;TGIF1;TGIF1;TGIF1;TGIF1	NM_174886;NM_173208;NM_173210;NM_170695;NM_173209;NM_173211;NM_003244;NM_173207	Promoter
cg11168433	F	KCNQ4;KCNQ4	NM_004700;NM_172163	Promoter
cg13234110	F	COG2;COG2	NM_001145036;NM_007357	Promoter
cg17391087	R			Promoter
cg10672416	F	C12orf65;C12orf65	NM_001143905;NM_152269	Promoter
cg06809298	F	COX7A2;COX7A2	NR_029466;NM_001865	Promoter
cg08501622	R	ATOX1	NM_004045	Promoter
cg06980169	F	HVCN1;HVCN1	NM_032369;NM_001040107	Promoter
cg24983189	F	PTPRA;PTPRA	NM_002836;NM_080840	Promoter
cg15443822	R	ATP2A3;ATP2A3;ATP2A3;ATP2A3;ATP2A3;ATP2A3;ATP2A3	NM_174954;NM_174955;NM_174956;NM_174957;NM_174953;NM_174958;NM_005173	Promoter
cg06868473	F	SHMT2;SHMT2;SHMT2;SHMT2;SHMT2;SHMT2;SHMT2;SHMT2	NM_005412;NR_029416;NR_029415;NM_001166358;NM_001166357;NM_001166356;NM_001166359;NR_029417	Promoter
cg18026197	F	CHCHD6	NM_032343	Promoter
cg26488636	F	TALDO1	NM_006755	Promoter
cg16558172	R			Promoter
cg08736072	R	C16orf91	NM_001010878	Promoter
cg10716823	F	RPLP1;RPLP1	NM_213725;NM_001003	Promoter
cg14593033	F	MKS1;MKS1	NM_001165927;NM_017777	Promoter
cg10193721	F	LTB4R2;LTB4R2;LTB4R2;CIDEB;LTB4R	NM_001164693;NM_019839;NM_001164692;NM_014430;NM_001143919	Promoter
cg05169312	F	GEMIN5	NM_015465	Promoter
cg24947718	F			Promoter
cg05546763	F			Promoter
cg27395939	R	DKFZp686O24166	NR_026750	Promoter
cg19235307	F	IFT122;IFT122;MBD4;IFT122;IFT122	NM_052990;NM_018262;NM_003925;NM_052985;NM_052989	Promoter
cg26516710	F	AMDHD2;ATP6V0C;AMDHD2	NM_015944;NM_001694;NM_001145815	Promoter
cg21477985	F	IL23A	NM_016584	Promoter
cg08578023	F	CTSS;CTSS	NM_004079;NM_004079	Promoter
cg13050240	R	RIPK3;RIPK3	NM_006871;NM_006871	Promoter
cg00874230	F	TESC;TESC;TESC	NM_017899;NR_031766;NM_001168325	Promoter
cg13495235	R	C9orf24;C9orf24;C9orf24	NM_147168;NM_147169;NM_032596	Promoter
cg00765922	F	BCAN	NM_021948	Promoter
cg18953784	R			Promoter
cg00673344	F			Promoter
cg15008743	R	ZNF83;ZNF83;ZNF83;ZNF83;ZNF83;ZNF83;ZNF83;ZNF83	NR_003936;NM_001105553;NM_001105552;NM_001105549;NM_018300;NM_001105550;NM_001105551;NM_001105554	Promoter
cg23681866	R			Promoter
cg05355311	R	TRABD	NM_025204	Promoter
cg24422900	F	GMIP	NM_016573	Promoter
cg00134210	R	FAM107B	NM_031453	Promoter
cg23679615	R	TCF19;TCF19;CCHCR1	NM_001077511;NM_007109;NM_019052	Promoter
cg21530419	F			Promoter
cg05098732	R	FOXA3;SYMPK	NM_004497;NM_004819	Promoter
cg22719037	R	SH2B3	NM_005475	Promoter
cg21442626	R	ATP6V1C1	NM_001695	Promoter
