source	type	gene_id	gene_type	gene_name	hgnc_id	havana_gene	transcript_id	transcript_type	transcript_name
HAVANA	gene	ENSG00000253563	lncRNA	NKX2-1-AS1	HGNC:40585	OTTHUMG00000163889.2	ENST00000521292.2	lncRNA	NKX2-1-AS1-201
HAVANA	gene	ENSG00000052344	protein_coding	PRSS8	HGNC:9491	OTTHUMG00000176750.5	ENST00000567833.1	retained_intron	PRSS8-205
HAVANA	gene	ENSG00000180440	protein_coding	SERTM1	HGNC:33792	OTTHUMG00000016735.3	ENST00000315190.4	protein_coding	SERTM1-201
HAVANA	gene	ENSG00000145423	protein_coding	SFRP2	HGNC:10777	OTTHUMG00000161559.3	ENST00000274063.5	protein_coding	SFRP2-201
HAVANA	gene	ENSG00000164841	protein_coding	TMEM74	HGNC:26409	OTTHUMG00000164881.2	ENST00000297459.4	protein_coding	TMEM74-201
HAVANA	gene	ENSG00000152953	protein_coding	STK32B	HGNC:14217	OTTHUMG00000090423.9	ENST00000508728.1	processed_transcript	STK32B-203
HAVANA	gene	ENSG00000251169	lncRNA	LINC01843	HGNC:52659	OTTHUMG00000163059.2	ENST00000515627.2	lncRNA	LINC01843-201
HAVANA	gene	ENSG00000078081	protein_coding	LAMP3	HGNC:14582	OTTHUMG00000158387.4	ENST00000486686.1	processed_transcript	LAMP3-205
ENSEMBL	gene	ENSG00000204175	protein_coding	GPRIN2	HGNC:23730	OTTHUMG00000018107.1	ENST00000374314.5	protein_coding	GPRIN2-201
HAVANA	gene	ENSG00000197584	protein_coding	KCNMB2	HGNC:6286	OTTHUMG00000157264.6	ENST00000436247.1	processed_transcript	KCNMB2-205
HAVANA	gene	ENSG00000093134	protein_coding	VNN3	HGNC:16431	OTTHUMG00000015589.9	ENST00000448644.2	retained_intron	VNN3-209
HAVANA	gene	ENSG00000204179	protein_coding	PTPN20	HGNC:23423	OTTHUMG00000018094.10	ENST00000437863.2	nonsense_mediated_decay	PTPN20-210
HAVANA	gene	ENSG00000176136	protein_coding	MC5R	HGNC:6933	OTTHUMG00000131720.5	ENST00000324750.5	protein_coding	MC5R-201
HAVANA	gene	ENSG00000166573	protein_coding	GALR1	HGNC:4132	OTTHUMG00000132875.4	ENST00000582943.1	processed_transcript	GALR1-202
HAVANA	gene	ENSG00000180176	protein_coding	TH	HGNC:11782	OTTHUMG00000009559.6	ENST00000469226.1	retained_intron	TH-210
HAVANA	gene	ENSG00000125820	protein_coding	NKX2-2	HGNC:7835	OTTHUMG00000170524.22	ENST00000377142.5	protein_coding	NKX2-2-201
HAVANA	gene	ENSG00000186191	protein_coding	BPIFB4	HGNC:16179	OTTHUMG00000032235.6	ENST00000494121.1	processed_transcript	BPIFB4-203
HAVANA	gene	ENSG00000211448	protein_coding	DIO2	HGNC:2884	OTTHUMG00000171443.6	ENST00000556384.1	processed_transcript	DIO2-208
HAVANA	gene	ENSG00000235711	protein_coding	ANKRD34C	HGNC:33888	OTTHUMG00000172072.3	ENST00000421388.3	protein_coding	ANKRD34C-201
HAVANA	gene	ENSG00000144290	protein_coding	SLC4A10	HGNC:13811	OTTHUMG00000153938.6	ENST00000421911.1	protein_coding	SLC4A10-204
HAVANA	gene	ENSG00000165566	protein_coding	AMER2	HGNC:26360	OTTHUMG00000016602.3	ENST00000515384.1	protein_coding	AMER2-202
HAVANA	gene	ENSG00000071991	protein_coding	CDH19	HGNC:1758	OTTHUMG00000132802.4	ENST00000580157.2	protein_coding	CDH19-205
HAVANA	gene	ENSG00000253181	lncRNA	AC138356.3	NA	OTTHUMG00000164004.2	ENST00000668531.1	lncRNA	AC138356.3-202
HAVANA	gene	ENSG00000287692	lncRNA	AC053545.1	NA	OTTHUMG00000195568.1	ENST00000660031.1	lncRNA	AC053545.1-201
HAVANA	gene	ENSG00000257550	lncRNA	AC023509.2	NA	OTTHUMG00000169858.2	ENST00000548347.2	lncRNA	AC023509.2-201
HAVANA	gene	ENSG00000223403	lncRNA	MEG9	HGNC:43874	OTTHUMG00000029067.8	ENST00000665682.1	lncRNA	MEG9-203
HAVANA	gene	ENSG00000143297	protein_coding	FCRL5	HGNC:18508	OTTHUMG00000017481.2	ENST00000481082.1	processed_transcript	FCRL5-206
HAVANA	gene	ENSG00000163364	lncRNA	LINC01116	HGNC:49259	OTTHUMG00000154156.8	ENST00000655532.1	lncRNA	LINC01116-203
HAVANA	gene	ENSG00000237988	protein_coding	OR2I1P	HGNC:8258	OTTHUMG00000031230.4	ENST00000641730.1	processed_transcript	OR2I1P-208
HAVANA	gene	ENSG00000162873	protein_coding	KLHDC8A	HGNC:25573	OTTHUMG00000037199.6	ENST00000607193.1	processed_transcript	KLHDC8A-211
HAVANA	gene	ENSG00000186474	protein_coding	KLK12	HGNC:6360	OTTHUMG00000165806.4	ENST00000250351.4	protein_coding	KLK12-201
HAVANA	gene	ENSG00000109944	protein_coding	JHY	HGNC:26288	OTTHUMG00000166027.3	ENST00000534362.1	retained_intron	JHY-204
HAVANA	gene	ENSG00000203697	protein_coding	CAPN8	HGNC:1485	OTTHUMG00000037378.9	ENST00000525760.1	retained_intron	CAPN8-209
HAVANA	gene	ENSG00000250305	protein_coding	TRMT9B	HGNC:26725	OTTHUMG00000165477.5	ENST00000529978.1	retained_intron	TRMT9B-208
ENSEMBL	gene	ENSG00000258986	protein_coding	TMEM179	HGNC:20137	OTTHUMG00000170829.4	ENST00000615704.1	protein_coding	TMEM179-205
HAVANA	gene	ENSG00000135917	protein_coding	SLC19A3	HGNC:16266	OTTHUMG00000133185.7	ENST00000477697.1	retained_intron	SLC19A3-208
HAVANA	gene	ENSG00000198729	protein_coding	PPP1R14C	HGNC:14952	OTTHUMG00000015818.2	ENST00000361131.5	protein_coding	PPP1R14C-201
HAVANA	gene	ENSG00000029559	protein_coding	IBSP	HGNC:5341	OTTHUMG00000130600.4	ENST00000226284.7	protein_coding	IBSP-201
HAVANA	gene	ENSG00000106772	protein_coding	PRUNE2	HGNC:25209	OTTHUMG00000020047.5	ENST00000489555.1	processed_transcript	PRUNE2-213
HAVANA	gene	ENSG00000137203	protein_coding	TFAP2A	HGNC:11742	OTTHUMG00000014235.8	ENST00000486038.1	processed_transcript	TFAP2A-214
HAVANA	gene	ENSG00000139144	protein_coding	PIK3C2G	HGNC:8973	OTTHUMG00000168841.7	ENST00000538458.1	processed_transcript	PIK3C2G-204
HAVANA	gene	ENSG00000174576	protein_coding	NPAS4	HGNC:18983	OTTHUMG00000167045.2	ENST00000524617.1	retained_intron	NPAS4-202
ENSEMBL	gene	ENSG00000185737	protein_coding	NRG3	HGNC:7999	OTTHUMG00000018626.6	ENST00000537893.1	protein_coding	NRG3-205
HAVANA	gene	ENSG00000132746	protein_coding	ALDH3B2	HGNC:411	OTTHUMG00000167284.14	ENST00000673808.1	processed_transcript	ALDH3B2-209
HAVANA	gene	ENSG00000232133	processed_pseudogene	IMPDH1P10	HGNC:33965	OTTHUMG00000154711.1	ENST00000440965.1	processed_pseudogene	IMPDH1P10-201
HAVANA	gene	ENSG00000181215	protein_coding	C4orf50	HGNC:33766	OTTHUMG00000192330.3	ENST00000531445.3	protein_coding	C4orf50-202
HAVANA	gene	ENSG00000236263	lncRNA	AC234582.2	NA	OTTHUMG00000035711.1	ENST00000455788.1	lncRNA	AC234582.2-201
HAVANA	gene	ENSG00000226486	lncRNA	LINC01035	HGNC:49022	OTTHUMG00000035542.2	ENST00000658142.1	lncRNA	LINC01035-202
HAVANA	gene	ENSG00000170743	protein_coding	SYT9	HGNC:19265	OTTHUMG00000165499.3	ENST00000532592.1	nonsense_mediated_decay	SYT9-203
HAVANA	gene	ENSG00000163499	protein_coding	CRYBA2	HGNC:2395	OTTHUMG00000133084.4	ENST00000490678.1	retained_intron	CRYBA2-205
HAVANA	gene	ENSG00000152093	protein_coding	CFC1B	HGNC:33983	OTTHUMG00000153959.4	ENST00000281882.8	protein_coding	CFC1B-201
HAVANA	gene	ENSG00000223953	protein_coding	C1QTNF5	HGNC:14344	OTTHUMG00000166198.4	ENST00000634633.1	protein_coding	C1QTNF5-204
HAVANA	gene	ENSG00000025708	protein_coding	TYMP	HGNC:3148	OTTHUMG00000150249.3	ENST00000651196.1	protein_coding	TYMP-211
HAVANA	gene	ENSG00000131910	protein_coding	NR0B2	HGNC:7961	OTTHUMG00000004231.2	ENST00000254227.4	protein_coding	NR0B2-201
HAVANA	gene	ENSG00000170324	protein_coding	FRMPD2	HGNC:28572	OTTHUMG00000018171.7	ENST00000492045.1	retained_intron	FRMPD2-209
HAVANA	gene	ENSG00000204792	lncRNA	LINC01291	HGNC:50358	OTTHUMG00000152932.1	ENST00000418204.1	lncRNA	LINC01291-202
HAVANA	gene	ENSG00000112936	protein_coding	C7	HGNC:1346	OTTHUMG00000150340.4	ENST00000464864.1	retained_intron	C7-202
HAVANA	gene	ENSG00000165300	protein_coding	SLITRK5	HGNC:20295	OTTHUMG00000017167.4	ENST00000325089.7	protein_coding	SLITRK5-201
HAVANA	gene	ENSG00000250979	unprocessed_pseudogene	AC022905.1	NA	OTTHUMG00000160469.1	ENST00000503430.1	unprocessed_pseudogene	AC022905.1-201
HAVANA	gene	ENSG00000122641	protein_coding	INHBA	HGNC:6066	OTTHUMG00000023574.5	ENST00000638023.1	protein_coding	INHBA-205
HAVANA	gene	ENSG00000231806	lncRNA	PCAT7	HGNC:48824	OTTHUMG00000020270.4	ENST00000644721.1	lncRNA	PCAT7-202
HAVANA	gene	ENSG00000269376	lncRNA	AL356740.3	NA	OTTHUMG00000182535.1	ENST00000598534.1	lncRNA	AL356740.3-201
HAVANA	gene	ENSG00000287906	lncRNA	AC127526.5	NA	OTTHUMG00000194333.1	ENST00000659225.1	lncRNA	AC127526.5-201
HAVANA	gene	ENSG00000257017	protein_coding	HP	HGNC:5141	OTTHUMG00000173009.7	ENST00000567612.2	protein_coding	HP-213
HAVANA	gene	ENSG00000269516	transcribed_unprocessed_pseudogene	CYP4F23P	HGNC:39944	OTTHUMG00000182453.4	ENST00000600439.1	processed_transcript	CYP4F23P-202
HAVANA	gene	ENSG00000152578	protein_coding	GRIA4	HGNC:4574	OTTHUMG00000166236.5	ENST00000533094.1	processed_transcript	GRIA4-215
HAVANA	gene	ENSG00000182329	protein_coding	KIAA2012	HGNC:51250	OTTHUMG00000154580.7	ENST00000469462.1	retained_intron	KIAA2012-203
HAVANA	gene	ENSG00000275896	protein_coding	PRSS2	HGNC:9483	OTTHUMG00000158904.8	ENST00000618750.2	processed_transcript	PRSS2-203
HAVANA	gene	ENSG00000103310	protein_coding	ZP2	HGNC:13188	OTTHUMG00000090681.3	ENST00000572752.1	retained_intron	ZP2-201
HAVANA	gene	ENSG00000183715	protein_coding	OPCML	HGNC:8143	OTTHUMG00000163658.4	ENST00000529019.1	processed_transcript	OPCML-205
HAVANA	gene	ENSG00000185933	protein_coding	CALHM1	HGNC:23494	OTTHUMG00000018991.1	ENST00000329905.5	protein_coding	CALHM1-201
HAVANA	gene	ENSG00000164107	protein_coding	HAND2	HGNC:4808	OTTHUMG00000160775.3	ENST00000505300.1	processed_transcript	HAND2-203
HAVANA	gene	ENSG00000271856	lncRNA	LINC01215	HGNC:49651	OTTHUMG00000185591.1	ENST00000607746.1	lncRNA	LINC01215-201
HAVANA	gene	ENSG00000273301	lncRNA	AC016717.2	NA	OTTHUMG00000186319.1	ENST00000609089.1	lncRNA	AC016717.2-201
HAVANA	gene	ENSG00000231824	protein_coding	AKAIN1	HGNC:28285	OTTHUMG00000178457.2	ENST00000580650.1	protein_coding	AKAIN1-202
HAVANA	gene	ENSG00000100146	protein_coding	SOX10	HGNC:11190	OTTHUMG00000149913.7	ENST00000652356.1	retained_intron	SOX10-207
HAVANA	gene	ENSG00000237515	protein_coding	SHISA9	HGNC:37231	OTTHUMG00000154258.9	ENST00000566106.1	processed_transcript	SHISA9-204
HAVANA	gene	ENSG00000021826	protein_coding	CPS1	HGNC:2323	OTTHUMG00000132994.16	ENST00000479988.1	retained_intron	CPS1-206
HAVANA	gene	ENSG00000258548	lncRNA	LINC00645	HGNC:44299	OTTHUMG00000170580.5	ENST00000555350.1	lncRNA	LINC00645-201
HAVANA	gene	ENSG00000139329	protein_coding	LUM	HGNC:6724	OTTHUMG00000170074.3	ENST00000546642.1	processed_transcript	LUM-202
HAVANA	gene	ENSG00000287112	lncRNA	AC068787.3	NA	OTTHUMG00000194744.1	ENST00000661170.1	lncRNA	AC068787.3-201
HAVANA	gene	ENSG00000129451	protein_coding	KLK10	HGNC:6358	OTTHUMG00000182916.4	ENST00000599077.1	protein_coding	KLK10-204
HAVANA	gene	ENSG00000103154	protein_coding	NECAB2	HGNC:23746	OTTHUMG00000137636.3	ENST00000564166.1	protein_coding	NECAB2-202
HAVANA	gene	ENSG00000166415	protein_coding	WDR72	HGNC:26790	OTTHUMG00000131939.6	ENST00000567575.1	processed_transcript	WDR72-207
ENSEMBL	gene	ENSG00000182132	protein_coding	KCNIP1	HGNC:15521	OTTHUMG00000130442.5	ENST00000616807.1	protein_coding	KCNIP1-209
HAVANA	gene	ENSG00000104237	protein_coding	RP1	HGNC:10263	OTTHUMG00000164379.9	ENST00000650534.1	processed_transcript	RP1-208
HAVANA	gene	ENSG00000214491	protein_coding	SEC14L6	HGNC:40047	OTTHUMG00000151267.2	ENST00000437871.1	protein_coding	SEC14L6-202
HAVANA	gene	ENSG00000221986	protein_coding	MYBPHL	HGNC:30434	OTTHUMG00000012002.2	ENST00000477962.1	processed_transcript	MYBPHL-202
HAVANA	gene	ENSG00000095932	protein_coding	SMIM24	HGNC:37244	OTTHUMG00000180761.5	ENST00000586804.1	processed_transcript	SMIM24-202
HAVANA	gene	ENSG00000171033	protein_coding	PKIA	HGNC:9017	OTTHUMG00000164618.2	ENST00000518467.1	protein_coding	PKIA-203
HAVANA	gene	ENSG00000164362	protein_coding	TERT	HGNC:11730	OTTHUMG00000090357.9	ENST00000503656.1	retained_intron	TERT-205
HAVANA	gene	ENSG00000286797	lncRNA	AC009315.1	NA	OTTHUMG00000195848.1	ENST00000671641.1	lncRNA	AC009315.1-202
HAVANA	gene	ENSG00000174171	lncRNA	AC020659.1	NA	OTTHUMG00000172721.4	ENST00000562920.1	lncRNA	AC020659.1-204
HAVANA	gene	ENSG00000160870	protein_coding	CYP3A7	HGNC:2640	OTTHUMG00000156726.3	ENST00000467776.1	retained_intron	CYP3A7-202
HAVANA	gene	ENSG00000138207	protein_coding	RBP4	HGNC:9922	OTTHUMG00000018773.3	ENST00000371469.2	protein_coding	RBP4-203
ENSEMBL	gene	ENSG00000146809	protein_coding	ASB15	HGNC:19767	OTTHUMG00000157114.8	ENST00000275699.4	protein_coding	ASB15-201
HAVANA	gene	ENSG00000027644	protein_coding	INSRR	HGNC:6093	OTTHUMG00000041291.2	ENST00000368195.4	protein_coding	INSRR-201
ENSEMBL	gene	ENSG00000196990	protein_coding	FAM163B	HGNC:33277	OTTHUMG00000159557.3	ENST00000356873.7	protein_coding	FAM163B-201
HAVANA	gene	ENSG00000162006	protein_coding	MSLNL	HGNC:14170	OTTHUMG00000168780.3	ENST00000537221.1	retained_intron	MSLNL-202
HAVANA	gene	ENSG00000151079	protein_coding	KCNA6	HGNC:6225	OTTHUMG00000168225.1	ENST00000280684.3	protein_coding	KCNA6-201
HAVANA	gene	ENSG00000256660	protein_coding	CLEC12B	HGNC:31966	OTTHUMG00000168397.4	ENST00000539155.1	nonsense_mediated_decay	CLEC12B-204
HAVANA	gene	ENSG00000134376	protein_coding	CRB1	HGNC:2343	OTTHUMG00000035663.9	ENST00000448952.1	protein_coding	CRB1-204
HAVANA	gene	ENSG00000125740	protein_coding	FOSB	HGNC:3797	OTTHUMG00000182122.3	ENST00000587358.1	retained_intron	FOSB-207
HAVANA	gene	ENSG00000016082	protein_coding	ISL1	HGNC:6132	OTTHUMG00000162281.11	ENST00000505475.3	processed_transcript	ISL1-202
HAVANA	gene	ENSG00000162598	protein_coding	C1orf87	HGNC:28547	OTTHUMG00000008992.2	ENST00000491817.2	processed_transcript	C1orf87-205
HAVANA	gene	ENSG00000236908	lncRNA	LINC02827	HGNC:54358	OTTHUMG00000168182.1	ENST00000543036.1	lncRNA	LINC02827-202
HAVANA	gene	ENSG00000164687	protein_coding	FABP5	HGNC:3560	OTTHUMG00000134313.2	ENST00000481695.1	retained_intron	FABP5-203
HAVANA	gene	ENSG00000277837	lncRNA	AC090340.1	NA	OTTHUMG00000172421.1	ENST00000620778.1	lncRNA	AC090340.1-201
HAVANA	gene	ENSG00000213225	transcribed_processed_pseudogene	NOC2LP1	HGNC:52285	OTTHUMG00000153749.2	ENST00000450578.1	processed_transcript	NOC2LP1-201
HAVANA	gene	ENSG00000171476	protein_coding	HOPX	HGNC:24961	OTTHUMG00000128768.16	ENST00000506661.2	retained_intron	HOPX-208
HAVANA	gene	ENSG00000155761	protein_coding	SPAG17	HGNC:26620	OTTHUMG00000012198.5	ENST00000465053.1	processed_transcript	SPAG17-204
HAVANA	gene	ENSG00000137077	protein_coding	CCL21	HGNC:10620	OTTHUMG00000019838.2	ENST00000378792.1	protein_coding	CCL21-202
HAVANA	gene	ENSG00000106328	protein_coding	FSCN3	HGNC:3961	OTTHUMG00000022935.7	ENST00000469242.1	retained_intron	FSCN3-203
HAVANA	gene	ENSG00000287225	lncRNA	Z84468.2	NA	OTTHUMG00000194335.1	ENST00000669310.1	lncRNA	Z84468.2-206
HAVANA	gene	ENSG00000138759	protein_coding	FRAS1	HGNC:19185	OTTHUMG00000160856.5	ENST00000509802.1	retained_intron	FRAS1-205
HAVANA	gene	ENSG00000232825	lncRNA	AL445433.2	NA	OTTHUMG00000010766.4	ENST00000662973.1	lncRNA	AL445433.2-205
HAVANA	gene	ENSG00000133454	protein_coding	MYO18B	HGNC:18150	OTTHUMG00000151129.2	ENST00000540454.1	nonsense_mediated_decay	MYO18B-209
HAVANA	gene	ENSG00000153002	protein_coding	CPB1	HGNC:2299	OTTHUMG00000159520.4	ENST00000476847.1	processed_transcript	CPB1-206
HAVANA	gene	ENSG00000280061	TEC	AC011504.1	NA	OTTHUMG00000182315.1	ENST00000623331.1	TEC	AC011504.1-201
HAVANA	gene	ENSG00000183908	protein_coding	LRRC55	HGNC:32324	OTTHUMG00000159309.4	ENST00000497933.3	protein_coding	LRRC55-201
HAVANA	gene	ENSG00000101098	protein_coding	RIMS4	HGNC:16183	OTTHUMG00000032546.4	ENST00000541604.2	protein_coding	RIMS4-202
HAVANA	gene	ENSG00000273489	lncRNA	AC008264.2	NA	OTTHUMG00000186336.1	ENST00000610193.1	lncRNA	AC008264.2-201
HAVANA	gene	ENSG00000146151	protein_coding	HMGCLL1	HGNC:21359	OTTHUMG00000014902.6	ENST00000428842.1	protein_coding	HMGCLL1-206
HAVANA	gene	ENSG00000069188	protein_coding	SDK2	HGNC:19308	OTTHUMG00000152726.5	ENST00000585283.1	processed_transcript	SDK2-205
HAVANA	gene	ENSG00000248740	lncRNA	LINC02428	HGNC:53359	OTTHUMG00000160989.9	ENST00000669559.1	lncRNA	LINC02428-210
HAVANA	gene	ENSG00000104537	protein_coding	ANXA13	HGNC:536	OTTHUMG00000164987.3	ENST00000519045.1	processed_transcript	ANXA13-203
HAVANA	gene	ENSG00000162366	protein_coding	PDZK1IP1	HGNC:16887	OTTHUMG00000007852.4	ENST00000371885.1	protein_coding	PDZK1IP1-202
HAVANA	gene	ENSG00000287550	lncRNA	AL450345.2	NA	OTTHUMG00000195536.1	ENST00000662461.1	lncRNA	AL450345.2-205
HAVANA	gene	ENSG00000113657	protein_coding	DPYSL3	HGNC:3015	OTTHUMG00000163437.4	ENST00000504965.1	processed_transcript	DPYSL3-203
HAVANA	gene	ENSG00000173917	protein_coding	HOXB2	HGNC:5113	OTTHUMG00000159930.4	ENST00000571287.1	processed_transcript	HOXB2-203
HAVANA	gene	ENSG00000237945	lncRNA	LINC00649	HGNC:44305	OTTHUMG00000065819.10	ENST00000609132.1	lncRNA	LINC00649-214
HAVANA	gene	ENSG00000118094	protein_coding	TREH	HGNC:12266	OTTHUMG00000166409.4	ENST00000527558.1	retained_intron	TREH-203
HAVANA	gene	ENSG00000176788	protein_coding	BASP1	HGNC:957	OTTHUMG00000131061.8	ENST00000322611.4	protein_coding	BASP1-201
HAVANA	gene	ENSG00000269025	transcribed_processed_pseudogene	AC011467.4	NA	OTTHUMG00000182983.1	ENST00000598658.1	processed_transcript	AC011467.4-202
HAVANA	gene	ENSG00000169894	protein_coding	MUC3A	HGNC:7513	OTTHUMG00000157038.6	ENST00000614399.1	retained_intron	MUC3A-204
HAVANA	gene	ENSG00000151892	protein_coding	GFRA1	HGNC:4243	OTTHUMG00000019097.4	ENST00000490345.1	processed_transcript	GFRA1-205
HAVANA	gene	ENSG00000198535	protein_coding	C2CD4A	HGNC:33627	OTTHUMG00000171942.2	ENST00000355522.5	protein_coding	C2CD4A-201
HAVANA	gene	ENSG00000056291	protein_coding	NPFFR2	HGNC:4525	OTTHUMG00000129918.3	ENST00000506359.1	processed_transcript	NPFFR2-205
HAVANA	gene	ENSG00000152208	protein_coding	GRID2	HGNC:4576	OTTHUMG00000130975.8	ENST00000637838.1	protein_coding	GRID2-209
HAVANA	gene	ENSG00000179873	protein_coding	NLRP11	HGNC:22945	OTTHUMG00000180921.7	ENST00000593208.1	protein_coding	NLRP11-205
HAVANA	gene	ENSG00000180616	protein_coding	SSTR2	HGNC:11331	OTTHUMG00000178343.4	ENST00000579323.5	processed_transcript	SSTR2-202
HAVANA	gene	ENSG00000115138	protein_coding	POMC	HGNC:9201	OTTHUMG00000094764.6	ENST00000449220.1	protein_coding	POMC-205
HAVANA	gene	ENSG00000274956	lncRNA	NKAIN3-IT1	HGNC:48595	OTTHUMG00000189279.1	ENST00000623646.1	lncRNA	NKAIN3-IT1-202
HAVANA	gene	ENSG00000182742	protein_coding	HOXB4	HGNC:5115	OTTHUMG00000159920.3	ENST00000332503.6	protein_coding	HOXB4-201
HAVANA	gene	ENSG00000278967	TEC	AL138847.2	NA	OTTHUMG00000187053.1	ENST00000624477.1	TEC	AL138847.2-201
HAVANA	gene	ENSG00000149256	protein_coding	TENM4	HGNC:29945	OTTHUMG00000166770.7	ENST00000531583.1	processed_transcript	TENM4-206
HAVANA	gene	ENSG00000132692	protein_coding	BCAN	HGNC:23059	OTTHUMG00000033322.4	ENST00000496038.1	retained_intron	BCAN-208
HAVANA	gene	ENSG00000104327	protein_coding	CALB1	HGNC:1434	OTTHUMG00000134314.4	ENST00000514406.2	protein_coding	CALB1-207
HAVANA	gene	ENSG00000263887	transcribed_unprocessed_pseudogene	AC053481.2	NA	OTTHUMG00000179161.2	ENST00000582394.1	transcribed_unprocessed_pseudogene	AC053481.2-201
HAVANA	gene	ENSG00000267607	lncRNA	AC011511.5	NA	OTTHUMG00000180404.2	ENST00000589379.1	lncRNA	AC011511.5-201
HAVANA	gene	ENSG00000132437	protein_coding	DDC	HGNC:2719	OTTHUMG00000023353.7	ENST00000420203.1	protein_coding	DDC-203
HAVANA	gene	ENSG00000218549	unprocessed_pseudogene	OR4K12P	HGNC:15403	OTTHUMG00000074203.2	ENST00000406538.2	unprocessed_pseudogene	OR4K12P-201
HAVANA	gene	ENSG00000008118	protein_coding	CAMK1G	HGNC:14585	OTTHUMG00000036361.5	ENST00000494990.1	processed_transcript	CAMK1G-204
HAVANA	gene	ENSG00000259439	lncRNA	LINC01833	HGNC:52644	OTTHUMG00000172199.2	ENST00000444871.2	lncRNA	LINC01833-204
HAVANA	gene	ENSG00000285407	lncRNA	AL033530.1	NA	OTTHUMG00000192366.1	ENST00000645269.1	lncRNA	AL033530.1-203
HAVANA	gene	ENSG00000170323	protein_coding	FABP4	HGNC:3559	OTTHUMG00000164602.3	ENST00000521734.1	retained_intron	FABP4-203
HAVANA	gene	ENSG00000007216	protein_coding	SLC13A2	HGNC:10917	OTTHUMG00000132523.2	ENST00000459818.2	nonsense_mediated_decay	SLC13A2-203
HAVANA	gene	ENSG00000165188	protein_coding	RNF183	HGNC:28721	OTTHUMG00000020520.3	ENST00000443976.1	processed_transcript	RNF183-204
HAVANA	gene	ENSG00000239268	lncRNA	AC092691.1	NA	OTTHUMG00000159530.2	ENST00000665851.1	lncRNA	AC092691.1-202
HAVANA	gene	ENSG00000139304	protein_coding	PTPRQ	HGNC:9679	OTTHUMG00000170171.10	ENST00000549355.1	retained_intron	PTPRQ-204
HAVANA	gene	ENSG00000041515	protein_coding	MYO16	HGNC:29822	OTTHUMG00000017333.6	ENST00000482793.1	processed_transcript	MYO16-206
HAVANA	gene	ENSG00000277702	unprocessed_pseudogene	AC239859.5	NA	OTTHUMG00000188681.1	ENST00000622095.1	unprocessed_pseudogene	AC239859.5-201
HAVANA	gene	ENSG00000237541	protein_coding	HLA-DQA2	HGNC:4943	OTTHUMG00000031108.3	ENST00000374940.4	protein_coding	HLA-DQA2-210
HAVANA	gene	ENSG00000105523	protein_coding	FAM83E	HGNC:25972	OTTHUMG00000183315.2	ENST00000599126.1	processed_transcript	FAM83E-204
HAVANA	gene	ENSG00000255026	lncRNA	AC136475.3	NA	OTTHUMG00000165353.1	ENST00000525217.1	lncRNA	AC136475.3-203
HAVANA	gene	ENSG00000253953	protein_coding	PCDHGB4	HGNC:8711	OTTHUMG00000163686.2	ENST00000615384.1	protein_coding	PCDHGB4-202
HAVANA	gene	ENSG00000120057	protein_coding	SFRP5	HGNC:10779	OTTHUMG00000018866.2	ENST00000266066.4	protein_coding	SFRP5-201
HAVANA	gene	ENSG00000153253	protein_coding	SCN3A	HGNC:10590	OTTHUMG00000044171.9	ENST00000453007.1	protein_coding	SCN3A-205
HAVANA	gene	ENSG00000186369	transcribed_unitary_pseudogene	LINC00643	HGNC:44296	OTTHUMG00000171566.5	ENST00000555934.1	retained_intron	LINC00643-204
HAVANA	gene	ENSG00000125780	protein_coding	TGM3	HGNC:11779	OTTHUMG00000031690.4	ENST00000463090.1	processed_transcript	TGM3-202
HAVANA	gene	ENSG00000105255	protein_coding	FSD1	HGNC:13745	OTTHUMG00000181881.6	ENST00000594438.1	protein_coding	FSD1-202
HAVANA	gene	ENSG00000169550	protein_coding	MUC15	HGNC:14956	OTTHUMG00000166112.4	ENST00000648230.1	protein_coding	MUC15-206
HAVANA	gene	ENSG00000148942	protein_coding	SLC5A12	HGNC:28750	OTTHUMG00000150706.5	ENST00000528822.1	retained_intron	SLC5A12-204
HAVANA	gene	ENSG00000145934	protein_coding	TENM2	HGNC:29943	OTTHUMG00000162928.4	ENST00000517941.1	processed_transcript	TENM2-202
HAVANA	gene	ENSG00000163395	protein_coding	IGFN1	HGNC:24607	OTTHUMG00000035728.6	ENST00000473483.1	retained_intron	IGFN1-205
HAVANA	gene	ENSG00000104371	protein_coding	DKK4	HGNC:2894	OTTHUMG00000164167.2	ENST00000220812.3	protein_coding	DKK4-201
HAVANA	gene	ENSG00000197410	protein_coding	DCHS2	HGNC:23111	OTTHUMG00000161556.7	ENST00000456341.2	processed_transcript	DCHS2-203
HAVANA	gene	ENSG00000102468	protein_coding	HTR2A	HGNC:5293	OTTHUMG00000016881.4	ENST00000612998.1	protein_coding	HTR2A-204
HAVANA	gene	ENSG00000234840	lncRNA	LINC01239	HGNC:49796	OTTHUMG00000019696.2	ENST00000433645.1	retained_intron	LINC01239-201
HAVANA	gene	ENSG00000162493	protein_coding	PDPN	HGNC:29602	OTTHUMG00000007912.5	ENST00000488631.1	nonsense_mediated_decay	PDPN-206
