IlmnID	Strand	UCSC_RefGene_Name	UCSC_RefGene_Accession	class
cg22341256	R	PAX7;PAX7;PAX7	NM_013945;NM_002584;NM_001135254	Body
cg26127166	F	ZNF618	NM_133374	Body
cg14861089	R	TLX1	NM_005521	Body
cg26915558	F	LRP5	NM_002335	Body
cg19786733	F	KLB	NM_175737	Body
cg26945748	R	ATP11A;ATP11A	NM_015205;NM_032189	Body
cg25032595	R	CLDN10;CLDN10;CLDN10;CLDN10	NM_006984;NM_006984;NM_182848;NM_001160100	Body
cg12597389	R	NXPH1	NM_152745	Body
cg01901262	R	IRX5	NM_005853	Body
cg20442697	F	LRRC17;FBXL13;LRRC17;LRRC17;LRRC17;FBXL13	NM_005824;NM_145032;NM_001031692;NM_005824;NM_001031692;NM_001111038	Body
cg19471856	F	LAMB4	NM_007356	Body
cg17138769	F	VAX1	NM_199131	Body
cg02844899	R	TTC7A	NM_020458	Body
cg27533119	R	GPR37	NM_005302	Body
cg04510919	F	SORCS2	NM_020777	Body
cg02806452	F	EFHD1;EFHD1	NR_027663;NM_025202	Body
cg13373589	F	TFAP2A;TFAP2A	NM_001042425;NM_003220	Body
cg24880701	R	LBXCOR1	NM_001031807	Body
cg09028487	R	MC1R;MC1R	NM_002386;NM_002386	Body
cg25830307	R	C10orf11	NM_032024	Body
cg17713751	F	CUX1;CUX1;CUX1	NM_181500;NM_181552;NM_001913	Body
cg05277054	F	CREB5;CREB5;CREB5;CREB5	NM_001011666;NM_004904;NM_182899;NM_182898	Body
cg24258886	F	USP2	NM_004205	Body
cg13709271	R	MARCH8;MARCH8;MARCH8	NM_001002265;NM_145021;NM_001002266	Body
cg02152475	R	PAX5	NM_016734	Body
cg10634551	F	KCNMB2;KCNMB2	NM_181361;NM_181361	Body
cg26171489	R	SLCO3A1;SLCO3A1	NM_001145044;NM_013272	Body
cg03161190	R	C10orf26;C10orf26	NM_017787;NM_001083913	Body
cg12523691	F	PALLD;PALLD;PALLD	NM_016081;NM_001166109;NM_001166108	Body
cg01099024	R	SMOC1;SMOC1	NM_001034852;NM_022137	Body
cg26721890	R	GFRA3	NM_001496	Body
cg19466372	R	VAV2;VAV2	NM_001134398;NM_003371	Body
cg07420163	R	C16orf7	NM_004913	Body
cg14344261	F	PAX5	NM_016734	Body
cg21273275	R	GRHL3;GRHL3;GRHL3	NM_198174;NM_198173;NM_021180	Body
cg14093610	F	PAX3;PAX3;PAX3;PAX3;PAX3;PAX3;PAX3;PAX3;CCDC140	NM_181458;NM_013942;NM_181457;NM_000438;NM_181461;NM_181460;NM_181459;NM_001127366;NM_153038	Body
cg13906811	R	NRXN1;NRXN1;NRXN1	NM_004801;NM_001135659;NM_138735	Body
cg14757738	R	C2orf43	NM_021925	Body
cg22864500	R	BRE;BRE;BRE;BRE;BRE	NM_199192;NM_199193;NM_199191;NM_004899;NM_199194	Body
cg11799511	F	CACNA2D2;CACNA2D2	NM_001005505;NM_006030	Body
cg15443530	F	NKAIN2	NM_001040214	Body
cg13104257	R	PRDM16;PRDM16	NM_022114;NM_199454	Body
cg22863148	F	C6orf10;C6orf10	NM_006781;NM_006781	Body
cg26494929	F	KREMEN2;KREMEN2	NM_024507;NM_172229	Body
cg26053881	F	PRDM16;PRDM16	NM_022114;NM_199454	Body
cg07875385	F	COL5A2;COL5A2	NM_000393;NM_000393	Body
cg09501959	F	TMEFF2	NM_016192	Body
cg09286079	R	CYP2B6	NM_000767	Body
cg19784903	F	TBKBP1	NM_014726	Body
cg01012936	R	NUAK2	NM_030952	Body
cg18882156	R	PKDCC	NM_138370	Body
cg14496909	F	CHSY1	NM_014918	Body
cg08901867	R	TTLL6;TTLL6	NM_173623;NM_001130918	Body
cg03420866	F	TMEM132D	NM_133448	Body
cg02485328	R	EBF1	NM_024007	Body
cg16313382	R	NFATC1;NFATC1;NFATC1;NFATC1	NM_006162;NM_172388;NM_172389;NM_172387	Body
cg23076361	R	DEGS2	NM_206918	Body
cg09055992	R	DLGAP2	NM_004745	Body
cg03283235	F	TMEM132D	NM_133448	Body
cg03141679	R	PROX1	NM_002763	Body
cg11792470	R	KIF26A	NM_015656	Body
cg09399371	F	GMPR2;GMPR2;GMPR2;NEDD8;GMPR2	NM_001002001;NM_001002002;NM_016576;NM_006156;NM_001002000	Body
cg16970828	R	UBA7;UBA7	NM_003335;NM_003335	Body
cg15272762	F	FAM107B	NM_031453	Body
cg17740822	F	DUSP6;DUSP6	NM_001946;NM_022652	Body
cg07075347	F	PGAM2	NM_000290	Body
cg00605628	R	ANO4	NM_178826	Body
cg21507095	F	TBX1;TBX1;TBX1	NM_005992;NM_080647;NM_080646	Body
cg09831875	R	NCOR2;NCOR2	NM_006312;NM_001077261	Body
cg09450467	F	SNORD83B;RPL3;RPL3;SNORD83A	NR_000028;NM_000967;NM_001033853;NR_000027	Body
cg23463099	R	CLSTN2	NM_022131	Body
cg11844358	F	NFATC1;NFATC1;NFATC1;NFATC1;NFATC1	NM_006162;NM_172388;NM_172389;NM_172387;NM_172390	Body
cg02637078	R	SYT5	NM_003180	Body
cg26799209	R	MSC	NM_005098	Body
cg14406074	R	TRAF2	NM_021138	Body
cg18470427	F	SLFN12L	NM_001145027	Body
cg12542255	F	FOSB;FOSB	NM_006732;NM_001114171	Body
cg00925802	F	CASZ1;CASZ1	NM_017766;NM_001079843	Body
cg00386551	R	FGF12;FGF12;FGF12	NM_021032;NM_021032;NM_004113	Body
cg08169341	R	KIAA0146	NM_001080394	Body
cg20776543	R	C7orf20	NM_015949	Body
cg04125586	R	ELF3;ELF3	NM_004433;NM_001114309	Body
cg03110165	R	GPC6	NM_005708	Body
cg06352750	R	SDPR;SDPR	NM_004657;NM_004657	Body
cg12967327	R	RTN4RL1	NM_178568	Body
cg23748352	R	FOXP2;FOXP2;FOXP2	NM_148898;NM_148899;NM_014491	Body
cg27394794	R	A1CF;A1CF;A1CF	NM_014576;NM_138932;NM_138933	Body
cg08088525	F	KCNIP4;KCNIP4;KCNIP4;KCNIP4	NM_001035003;NM_001035004;NM_147182;NM_001035004	Body
cg14036830	R	GRIK5	NM_002088	Body
cg11653966	F	NPY	NM_000905	Body
cg13019491	R	SIX6	NM_007374	Body
cg12029639	F	MIR548F5;NBEA;MAB21L1	NR_031646;NM_015678;NM_005584	Body
cg21227325	R	PCSK5	NM_006200	Body
cg07911171	F	CAMTA1	NM_015215	Body
cg26388816	F	B4GALNT3	NM_173593	Body
cg13147822	F	MECOM;MECOM;MECOM;MECOM;MECOM;MECOM;MECOM	NM_001105077;NM_004991;NM_001105078;NM_001164000;NM_001163999;NM_005241;NM_001105078	Body
cg18001180	R	KCNK17;KCNK17	NM_031460;NM_001135111	Body
cg02202246	R	PWWP2B;PWWP2B	NM_138499;NM_001098637	Body
cg00352652	R	ZFPM1	NM_153813	Body
cg18738906	R	SCNN1A;SCNN1A;SCNN1A	NM_001159575;NM_001038;NM_001159576	Body
cg12738008	F	MYOM2	NM_003970	Body
cg26735980	R	CDH13	NM_001257	Body
cg02784464	F	PLEKHG1	NM_001029884	Body
cg26150582	R	GPR133	NM_198827	Body
cg12058490	R	A2M	NM_000014	Body
cg06382344	F	TBR1	NM_006593	Body
cg08718050	F	SHANK2	NM_012309	Body
cg08592160	F	FAM155A	NM_001080396	Body
cg06976533	R	PRDM16;PRDM16	NM_022114;NM_199454	Body
cg14025053	F	C8orf56;BAALC;BAALC	NR_027071;NM_024812;NM_001024372	Body
cg03892838	R	LRRFIP1;LRRFIP1;LRRFIP1;LRRFIP1;LRRFIP1	NM_001137553;NM_001137552;NM_004735;NM_001137551;NM_001137550	Body
cg08671764	R	OR10Q1;OR10Q1	NM_001004471;NM_001004471	Body
cg16854986	F	SEPT11	NM_018243	Body
cg20025970	R	ABCC9;ABCC9;ABCC9	NM_005691;NM_020298;NM_020297	Body
cg04436994	R	HLX	NM_021958	Body
cg04892758	R	A2BP1;A2BP1;A2BP1	NM_001142334;NM_001142333;NM_018723	Body
cg05711506	R	MAPK8IP3;MAPK8IP3	NM_001040439;NM_015133	Body
cg15894315	F	DHCR24	NM_014762	Body
cg03316101	R	OR52M1	NM_001004137	Body
cg20410995	F	GBP4;GBP4	NM_052941;NM_052941	Body
cg23029526	R	ECE1;ECE1;ECE1	NM_001113349;NM_001397;NM_001113348	Body
cg01141459	R	HORMAD2;HORMAD2	NM_152510;NM_152510	Body
cg01623261	R	BAHCC1	NM_001080519	Body
cg07367222	F	PRDM16;PRDM16	NM_022114;NM_199454	Body
cg10978355	R	RNU5E;RNU5D;CKMT2;CKMT2;CKMT2	NR_002754;NR_002755;NM_001099736;NM_001099735;NM_001825	Body
cg20197694	F	SHANK2;SHANK2	NM_012309;NM_133266	Body
cg27060294	R	LDB2;LDB2	NM_001290;NM_001130834	Body
cg25026949	R	ARHGAP15	NM_018460	Body
cg24166463	R	OR51T1	NM_001004759	Body
cg09378743	F	ODZ3	NM_001080477	Body
cg12663550	F	IL1RL2	NM_003854	Body
cg18438793	F	HPCAL4	NM_016257	Body
cg05675514	R	FLJ22536	NR_015410	Body
cg22328208	R	TSPYL5	NM_033512	Body
cg16379999	F	SEL1L	NM_005065	Body
cg13379325	R	KCNQ2;KCNQ2;KCNQ2;KCNQ2	NM_172108;NM_172106;NM_172107;NM_004518	Body
cg09678349	R	DOCK4	NM_014705	Body
cg03037039	R	LDB2;LDB2	NM_001290;NM_001130834	Body
cg26364947	F	TMEM132D	NM_133448	Body
cg14767639	F	WBSCR17	NM_022479	Body
cg13644549	F	C7orf50;C7orf50;C7orf50	NM_001134395;NM_032350;NM_001134396	Body
cg18322569	F	BARHL2;BARHL2	NM_020063;NM_020063	Body
cg13987885	R	TOMM5;TOMM5;TOMM5	NM_001134485;NM_001134484;NM_001001790	Body
cg19300414	F	PXDN	NM_012293	Body
cg18087306	F	LMNB2	NM_032737	Body
cg06637517	R	DNAH1	NM_015512	Body
cg23087300	R	KIRREL2;KIRREL2;KIRREL2	NM_032123;NM_199180;NM_199179	Body
cg25064395	R	PDGFRA	NM_006206	Body
cg06433023	F	NR2E1	NM_003269	Body
cg21581504	F	CNRIP1;CNRIP1	NM_015463;NM_001111101	Body
cg06802641	F	TAS1R3	NM_152228	Body
cg09705456	F	MACROD1	NM_014067	Body
cg16492510	F	PTPRN2;PTPRN2;PTPRN2	NM_002847;NM_130842;NM_130843	Body
cg12298955	R	SHANK1;SHANK1	NM_016148;NM_016148	Body
cg14422932	R	STK32B	NM_018401	Body
cg16763574	F	ARHGEF7;ARHGEF7;ARHGEF7;ARHGEF7;ARHGEF7	NM_001113511;NM_001113513;NM_001113512;NM_003899;NM_145735	Body
cg10245273	F	SOX1;SOX1	NM_005986;NM_005986	Body
cg05442477	R	OLIG1;OLIG1	NM_138983;NM_138983	Body
cg04510788	R	GRIK3	NM_000831	Body
cg01243312	F	MIR128-1;R3HDM1	NR_029672;NM_015361	Body
cg07879739	F	GALR3	NM_003614	Body
cg00868523	R	PRKCG	NM_002739	Body
cg17760049	F	FOXK1	NM_001037165	Body
cg22598669	R	SHANK1	NM_016148	Body
cg26819590	R	TSC2;TSC2;TSC2	NM_001077183;NM_000548;NM_001114382	Body
cg04152326	R	TPO;TPO;TPO;TPO	NM_175719;NM_000547;NM_175721;NM_175722	Body
cg18944653	F	HGF;HGF;HGF;HGF;HGF	NM_001010934;NM_001010933;NM_000601;NM_001010931;NM_001010932	Body
cg05839762	R	HLA-A	NM_002116	Body
cg19249811	R	SVIL;SVIL	NM_021738;NM_003174	Body
cg14178748	F	NPR1	NM_000906	Body
cg26957187	F	CALN1;CALN1	NM_001017440;NM_031468	Body
cg13752114	F	MUC4;MUC4;MUC4	NM_018406;NM_138297;NM_004532	Body
cg15829642	F	PCDHGA4;PCDHGA2;PCDHGA5;PCDHGB2;PCDHGA1;PCDHGB1;PCDHGA3;PCDHGA5	NM_018917;NM_018915;NM_032054;NM_018923;NM_018912;NM_018922;NM_018916;NM_018918	Body
cg16106427	F	STK32C	NM_173575	Body
cg00221747	F	INS-IGF2;IGF2;IGF2;IGF2	NR_003512;NM_001007139;NM_000612;NM_001127598	Body
cg14791525	F	SHANK2	NM_012309	Body
cg00939682	F	CUBN	NM_001081	Body
cg25084778	F	RASA1;RASA1	NM_002890;NM_022650	Body
cg16087093	F	FOXI1;FOXI1	NM_012188;NM_144769	Body
cg00063006	R	PPP1R2P1	NR_027771	Body
cg14590070	R	MCF2L	NM_001112732	Body
cg08738430	R	ZFP36L2	NM_006887	Body
cg21030607	F	NBLA00301	NR_003679	Body
cg15094236	R	LOC285768;LOC285768	NR_027116;NR_027115	Body
cg18919017	F	DPYSL3	NM_001387	Body
cg20384898	F	GMDS	NM_001500	Body
cg17611686	F	C20orf56	NR_001558	Body
cg26657086	F	BTNL2	NM_019602	Body
cg18675146	R	ENTPD3	NM_001248	Body
cg17316564	R	GOLGA2L1;GOLGA2L1	NR_024261;NM_017600	Body
cg10788213	R	FAM118A;FAM118A	NM_001104595;NM_017911	Body
cg07117596	F	KIAA1804	NM_032435	Body
cg01841651	R	FLJ23834	NM_152750	Body
cg21952119	F	LY6G6D	NM_021246	Body
cg23978657	R	GBP4	NM_052941	Body
cg05083033	R	CREB5;CREB5;CREB5;CREB5	NM_004904;NM_182899;NM_001011666;NM_182898	Body
cg22691256	R	WBSCR17	NM_022479	Body
cg26876974	R	MSC	NM_005098	Body
cg01100912	F	EFNA5	NM_001962	Body
cg20000562	R	SFTA3	NM_001101341	Body
cg05626536	F	MAPK15	NM_139021	Body
cg18181229	F	PBX1	NM_002585	Body
cg10831285	F	B3GNT3	NM_014256	Body
cg12178237	R	MAB21L1;MIR548F5;NBEA;MAB21L1	NM_005584;NR_031646;NM_015678;NM_005584	Body
cg25950625	F	PLCXD3	NM_001005473	Body
cg00505001	F	MAB21L1;MIR548F5;NBEA	NM_005584;NR_031646;NM_015678	Body
cg16145071	R	TBC1D8	NM_001102426	Body
cg23808946	R	SIX3	NM_005413	Body
cg07992044	F	LRP5	NM_002335	Body
cg05997414	F	HDAC4	NM_006037	Body
cg18606375	R	PITX1	NM_002653	Body
cg05644921	R	UCP1	NM_021833	Body
cg01463540	F	DLGAP4	NM_014902	Body
cg14752838	F	FGL2;CCDC146	NM_006682;NM_020879	Body
cg06392126	F	SPHKAP;SPHKAP	NM_001142644;NM_030623	Body
cg10788618	R	HOXB2	NM_002145	Body
cg02611934	F	SLITRK5	NM_015567	Body
cg16567723	R	TMCO3	NM_017905	Body
cg22511877	F	MYT1L	NM_015025	Body
cg05001531	R	RBPMS;RBPMS;RBPMS;RBPMS	NM_001008712;NM_001008710;NM_001008711;NM_006867	Body
cg17929770	R	RSPH6A;RSPH6A	NM_030785;NM_030785	Body
cg26614129	R	TMEM132D	NM_133448	Body
cg03763118	R	LGR4	NM_018490	Body
cg25116615	R	ANGPT1	NM_001146	Body
cg08546107	F	TMEM132D	NM_133448	Body
cg01640506	R	GIMAP1	NM_130759	Body
cg14777561	R	DBX1	NM_001029865	Body
cg11321070	F	OR8H1	NM_001005199	Body
cg11128956	F	PTPRN2;PTPRN2;PTPRN2	NM_002847;NM_130842;NM_130843	Body
cg24383507	R	KCNIP2;KCNIP2;KCNIP2;KCNIP2;KCNIP2;KCNIP2;KCNIP2	NM_173195;NM_173191;NM_173194;NM_173193;NM_173192;NM_014591;NM_173197	Body
cg00468400	R	PENK;PENK	NM_006211;NM_001135690	Body
cg06186698	F	C3orf72;FOXL2;C3orf72	NM_001040061;NM_023067;NM_001040061	Body
cg20179907	F	PDE2A;PDE2A;PDE2A;PDE2A	NM_001143839;NR_026572;NM_001146209;NM_002599	Body
cg08692733	R	RBM20	NM_001134363	Body
cg09456094	F	SP100;SP100;SP100;SP100	NM_001080391;NM_003113;NM_001080391;NM_003113	Body
cg15623480	R	HOXA11AS;HOXA11	NR_002795;NM_005523	Body
cg22718139	F	HMGCS2;HMGCS2	NM_001166107;NM_005518	Body
cg26874693	R	CUX2	NM_015267	Body
cg01952313	R	MIR548F5;NBEA;MAB21L1	NR_031646;NM_015678;NM_005584	Body
cg23929344	R	SFTA3	NM_001101341	Body
cg15205204	R	PLEKHG5;PLEKHG5;PLEKHG5;PLEKHG5;PLEKHG5	NM_020631;NM_001042665;NM_198681;NM_001042664;NM_001042663	Body
cg16134686	F	PCSK2	NM_002594	Body
cg05293299	R	RBMS3;RBMS3;RBMS3	NM_001003792;NM_001003793;NM_014483	Body
cg21594043	R	SLCO3A1;SLCO3A1	NM_001145044;NM_013272	Body
cg14465376	F	GBE1	NM_000158	Body
cg03921149	F	NXPH4	NM_007224	Body
cg12245706	R	DYSF;DYSF;DYSF;DYSF;DYSF;DYSF;DYSF;DYSF;DYSF;DYSF;DYSF;DYSF;DYSF;DYSF	NM_001130455;NM_001130979;NM_001130980;NM_001130982;NM_001130976;NM_001130987;NM_001130986;NM_001130981;NM_001130984;NM_001130983;NM_001130978;NM_001130985;NM_003494;NM_001130977	Body
cg15173428	R	SYN3;SYN3;SYN3	NM_003490;NM_001135774;NM_133633	Body
cg26835675	F	SHISA9	NM_001145204	Body
cg27120543	R	TMEM195	NM_001004320	Body
cg10024484	R	RALGAPA2	NM_020343	Body
cg09789939	R	ZFPM1	NM_153813	Body
cg04071398	F	IL20RA	NM_014432	Body
cg01770948	R	RAB40C	NM_021168	Body
cg21179088	R	VSTM2A	NM_182546	Body
cg21816330	F	RAB34;RAB34;RAB34;RAB34;RAB34;RAB34;RAB34;RAB34;RAB34	NM_001144943;NR_024579;NM_031934;NM_001142624;NM_001144942;NM_031934;NM_001142625;NR_024575;NM_001144942	Body
cg14094983	F	NXPH1	NM_152745	Body
cg06776201	R	DPF3	NM_012074	Body
cg06001716	R	BRCA1;NBR2;BRCA1;BRCA1;BRCA1;BRCA1	NM_007300;NR_003108;NM_007294;NM_007297;NM_007299;NR_027676	Body
cg07614018	R	CRTC1;CRTC1	NM_015321;NM_001098482	Body
cg12974637	R	CCDC68;CCDC68;CCDC68	NM_001143829;NM_025214;NM_025214	Body
cg13620034	F	MSC	NM_005098	Body
cg14981637	F	SLC44A3;SLC44A3	NM_152369;NM_001114106	Body
cg17516469	R	CRIM1	NM_016441	Body
cg27632911	R	SPAG4	NM_003116	Body
cg14115597	F	SSBP2	NM_012446	Body
cg22449370	R	DPP6	NM_001039350	Body
cg05922961	R	FARS2	NM_006567	Body
cg07607077	R	C7orf20	NM_015949	Body
cg04796525	F	JAM3	NM_032801	Body
cg01049916	R	FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2	NM_001144914;NM_001144915;NM_022970;NM_001144913;NM_001144916;NM_000141;NM_001144917;NM_001144919;NM_001144918	Body
cg18307463	F	KCNIP4;KCNIP4;KCNIP4;KCNIP4;KCNIP4;KCNIP4	NM_147183;NM_001035003;NM_001035004;NM_147182;NM_025221;NM_147181	Body
cg17161250	F	C2orf40;C2orf40	NM_032411;NM_032411	Body
cg01861913	F	PTPRG	NM_002841	Body
cg02753187	R	CALCOCO2	NM_005831	Body
cg21148923	R	HCN1	NM_021072	Body
cg23930334	F	SLC22A20	NM_001004326	Body
cg20430047	R	C20orf26	NM_015585	Body
cg02340223	R	ZNF536	NM_014717	Body
cg15699226	F	EDNRB;EDNRB;EDNRB	NM_001122659;NM_003991;NM_000115	Body
cg17179862	F	LOC404266;LOC404266;HOXB6	NR_033204;NR_033201;NM_018952	Body
cg04921109	R	FLJ44817	NM_001161498	Body
cg22515654	R	PEX14	NM_004565	Body
cg02447462	F	CFD	NM_001928	Body
cg11670211	F	NOX4;NOX4;NOX4;NOX4	NM_001143837;NM_001143836;NR_026571;NM_016931	Body
cg06913337	F	ZFPM1	NM_153813	Body
cg08105834	R	SDK1;SDK1	NR_027816;NM_152744	Body
cg04006839	F	APOH	NM_000042	Body
cg06728252	R	ABT1	NM_013375	Body
cg02394698	R	ARHGAP24	NM_001025616	Body
cg06419850	F	VMO1;VMO1;VMO1;VMO1	NM_001144941;NM_001144940;NM_001144939;NM_182566	Body
cg20402783	R	HOXC10	NM_017409	Body
cg02800711	R	USH1C;USH1C	NM_153676;NM_005709	Body
cg10454937	F	BARX1	NM_021570	Body
cg05145233	R	ACSF3;ACSF3;ACSF3	NM_174917;NR_023316;NM_001127214	Body
cg25970832	R	DSC3;DSC3	NM_024423;NM_001941	Body
cg25861066	R	LOC285954	NR_027118	Body
cg10549986	F	RSAD2	NM_080657	Body
cg13914893	R	OLFM1;OLFM1	NM_014279;NM_006334	Body
cg00310523	F	RASSF9;RASSF9	NM_005447;NM_005447	Body
cg13354679	R	EYA4;EYA4;EYA4	NM_172105;NM_172103;NM_004100	Body
cg02362505	F	HMCN1	NM_031935	Body
cg02635370	R	SPON1	NM_006108	Body
cg12249345	F	BCAM;BCAM	NM_001013257;NM_005581	Body
cg05825244	F	EBF4	NM_001110514	Body
cg00350503	F	CACNA1A;CACNA1A	NM_001127222;NM_001127221	Body
cg08959039	F	COL4A2	NM_001846	Body
cg16561266	F	LOC146880;LOC146880	NR_026899;NR_027487	Body
cg02083836	R	LOC339524	NR_026989	Body
cg24192660	F	ANO8	NM_020959	Body
cg08269974	R	ELANE	NM_001972	Body
cg23347399	F	PCDHGA4;PCDHGA6;PCDHGA1;PCDHGA5;PCDHGB1;PCDHGA3;PCDHGA2;PCDHGB4;PCDHGA7;PCDHGB2;PCDHGB4;PCDHGB3	NM_018917;NM_018919;NM_018912;NM_018918;NM_018922;NM_018916;NM_018915;NM_032098;NM_018920;NM_018923;NM_003736;NM_018924	Body
cg07128900	F	MTSS1L	NM_138383	Body
cg04453180	F	PCDHGA4;PCDHGA12;PCDHGA11;PCDHGA11;PCDHGA9;PCDHGA1;PCDHGB1;PCDHGB6;PCDHGC3;PCDHGB3;PCDHGB7;PCDHGA6;PCDHGA8;PCDHGA10;PCDHGA5;PCDHGB4;PCDHGA3;PCDHGA2;PCDHGA7;PCDHGB2;PCDHGB5;PCDHGC3;PCDHGC3	NM_018917;NM_003735;NM_032092;NM_018914;NM_018921;NM_018912;NM_018922;NM_018926;NM_032402;NM_018924;NM_018927;NM_018919;NM_032088;NM_018913;NM_018918;NM_003736;NM_018916;NM_018915;NM_018920;NM_018923;NM_018925;NM_002588;NM_032403	Body
cg01778345	R	GDAP2;GDAP2	NM_001135589;NM_017686	Body
cg00524708	F	PRSS36	NM_173502	Body
cg26746936	F	GRIK5	NM_002088	Body
cg06766860	R	GALNT9	NM_001122636	Body
cg03435248	F	STK32C	NM_173575	Body
cg26342535	F	LOC100130017	NR_015446	Body
cg21326613	F	C7orf10	NM_024728	Body
cg22201588	F	CCDC151	NM_145045	Body
cg19440264	R	CHRNB1	NM_000747	Body
cg25636478	F	BMP2	NM_001200	Body
cg08877512	R	ABAT;ABAT;ABAT	NM_000663;NM_001127448;NM_020686	Body
cg20366549	F	SCNN1A;SCNN1A	NM_001159575;NM_001038	Body
cg15803756	F	FRMD4A	NM_018027	Body
cg20181887	R	CDK2AP1	NM_004642	Body
cg13242468	F	PRDM16;PRDM16	NM_022114;NM_199454	Body
cg24183566	R	CUX1;CUX1;CUX1	NM_181500;NM_181552;NM_001913	Body
cg00956114	F	ITIH5;ITIH5;ITIH5	NM_030569;NM_032817;NM_001001851	Body
cg05603527	R	VAX2	NM_012476	Body
cg14130459	R	SLC15A3;SLC15A3	NM_016582;NR_027391	Body
cg01287088	F	PFN3	NM_001029886	Body
cg17661928	F	VSX2	NM_182894	Body
cg11117637	R	CDX1;CDX1	NM_001804;NM_001804	Body
cg26890189	R	SLC8A2	NM_015063	Body
cg09980176	F	CCDC151	NM_145045	Body
cg10542123	F	ADARB2	NM_018702	Body
cg06458469	F	AUTS2;AUTS2	NM_015570;NM_001127231	Body
cg07631533	R	SHISA9	NM_001145204	Body
cg14029489	R	PRPH	NM_006262	Body
cg16881064	F	LOC285954;LOC285954;INHBA	NR_027118;NR_027119;NM_002192	Body
cg10351740	R	AMPH;AMPH	NM_139316;NM_001635	Body
cg09534489	R	IFT140	NM_014714	Body
cg16762300	F	IQCE;IQCE	NM_001100390;NM_152558	Body
cg16936060	F	HOPX;HOPX;HOPX;HOPX;HOPX	NM_139212;NM_032495;NM_001145460;NM_001145459;NM_139211	Body
cg24810735	R	ANGPT1	NM_001146	Body
cg03408619	R	RBPMS;RBPMS;RBPMS;RBPMS	NM_001008712;NM_001008710;NM_001008711;NM_006867	Body
cg05632631	R	PRKCB;PRKCB	NM_002738;NM_212535	Body
cg16909733	F	ANKMY1;ANKMY1	NM_017844;NM_016552	Body
cg10161194	R	EEF2;SNORD37	NM_001961;NR_002602	Body
cg12049875	R	RIN2	NM_018993	Body
cg17416644	R	BRSK2	NM_003957	Body
cg14018363	R	HLA-A	NM_002116	Body
cg21809927	R	TRIM31	NM_007028	Body
cg06469229	R	PDE4D;PDE4D	NM_001165899;NM_001104631	Body
cg17172980	F	MFI2;MFI2	NM_033316;NM_005929	Body
cg10444491	R	SORCS2	NM_020777	Body
cg05018821	R	SULT2B1	NM_177973	Body
cg18786873	R	ALX3	NM_006492	Body
cg07608565	R	EPS8L1;EPS8L1	NM_017729;NM_133180	Body
cg01149929	R	FBXL7	NM_012304	Body
cg26372517	F	TFAP2E;TFAP2E	NM_178548;NM_178548	Body
cg20954533	F	MAP1B	NM_005909	Body
cg01399475	F	TBC1D19	NM_018317	Body
cg10287786	R	DSCAML1	NM_020693	Body
cg22053861	R	LTBP3;LTBP3;LTBP3	NM_001164266;NM_021070;NM_001130144	Body
cg13506496	F	VAV2;VAV2	NM_001134398;NM_003371	Body
cg17939040	R	ACACA;ACACA;ACACA;ACACA;ACACA	NM_198838;NM_198839;NM_198837;NM_198834;NM_198836	Body
cg05185038	R	CRIP2	NM_001312	Body
cg15285250	F	NXPH1	NM_152745	Body
cg07687131	R	SOCS2	NM_003877	Body
cg02797195	F	RIPK4	NM_020639	Body
cg06303238	R	SALL4;SALL4	NM_020436;NM_020436	Body
cg26378982	F	KCNF1	NM_002236	Body
cg18887230	F	SMURF1;SMURF1	NM_020429;NM_181349	Body
cg12700074	R	AKAP7;AKAP7;AKAP7	NM_138633;NM_004842;NM_016377	Body
cg10565187	F	APC2	NM_005883	Body
cg06139006	F	GALNT9;GALNT9	NM_001122636;NM_021808	Body
cg02298472	R	WNT5A	NM_003392	Body
cg10057065	F	RUSC1;C1orf104;RUSC1;RUSC1	NM_001105204;NM_001039517;NM_001105203;NM_001105205	Body
cg02552945	R	C5	NM_001735	Body
cg11964006	F	PRKG1;PRKG1	NM_001098512;NM_006258	Body
cg05309505	R	IRF7;IRF7;IRF7	NM_004031;NM_001572;NM_004029	Body
cg14775296	R	MEIS1	NM_002398	Body
cg16493071	F	CACNA1H;CACNA1H	NM_021098;NM_001005407	Body
cg09089421	F	RUVBL1	NM_003707	Body
cg19678392	R	PON1;PON1	NM_000446;NM_000446	Body
cg06200244	F	TRIB2;TRIB2	NM_021643;NR_027303	Body
cg22053945	F	HOXB3;HOXB3	NM_002146;NM_002146	Body
cg08926365	R	FYN;FYN;FYN	NM_153048;NM_153047;NM_002037	Body
cg06363243	R	IFT140	NM_014714	Body
cg22143766	R	WNT5A	NM_003392	Body
cg07456629	F	ZFHX4	NM_024721	Body
cg25028189	F	RAP1GAP2;RAP1GAP2	NM_015085;NM_001100398	Body
cg25318809	F	HLA-J;NCRNA00171	NR_024240;NR_026751	Body
cg10515180	R	C7orf10	NM_024728	Body
cg16358679	R	DNAJA4;DNAJA4	NM_018602;NM_001130182	Body
cg04384112	F	CFDP1	NM_006324	Body
cg17298239	R	DLGAP1;DLGAP1	NM_001003809;NM_004746	Body
cg23278418	R	VPS13D;VPS13D	NM_015378;NM_018156	Body
